mlb_game_pk,date,game_date_time,away_team_id,away_team_name,away_score,home_team_id,home_team_name,home_score,venue,status
778365,2025-04-11,2025-04-12T00:15:00Z,143,Philadelphia Phillies,0.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
778361,2025-04-11,2025-04-12T01:40:00Z,115,Colorado Rockies,0.0,135,San Diego Padres,8.0,Petco Park,Final
778360,2025-04-11,2025-04-12T01:40:00Z,140,Texas Rangers,3.0,136,Seattle Mariners,5.0,T-Mobile Park,Final
778364,2025-04-11,2025-04-12T01:40:00Z,158,Milwaukee Brewers,7.0,109,Arizona Diamondbacks,0.0,Chase Field,Final
778358,2025-04-11,2025-04-12T02:05:00Z,121,New York Mets,7.0,133,Athletics,6.0,Sutter Health Park,Final
778356,2025-04-11,2025-04-12T02:10:00Z,112,Chicago Cubs,0.0,119,Los Angeles Dodgers,3.0,Dodger Stadium,Final
778372,2025-07-29,2025-04-11T23:05:00Z,141,Toronto Blue Jays,,110,Baltimore Orioles,,Oriole Park at Camden Yards,Postponed
778348,2025-04-12,2025-04-12T18:10:00Z,116,Detroit Tigers,4.0,142,Minnesota Twins,0.0,Target Field,Final
778347,2025-04-12,2025-04-12T18:15:00Z,143,Philadelphia Phillies,4.0,138,St. Louis Cardinals,1.0,Busch Stadium,Final
778355,2025-04-12,2025-04-12T19:05:00Z,137,San Francisco Giants,4.0,147,New York Yankees,8.0,Yankee Stadium,Final
778346,2025-04-12,2025-04-12T20:05:00Z,121,New York Mets,1.0,133,Athletics,3.0,Sutter Health Park,Final
778362,2025-04-12,2025-04-12T20:05:00Z,141,Toronto Blue Jays,4.0,110,Baltimore Orioles,5.0,Oriole Park at Camden Yards,Final
778353,2025-04-12,2025-04-12T20:10:00Z,144,Atlanta Braves,5.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
778349,2025-04-12,2025-04-12T20:10:00Z,111,Boston Red Sox,2.0,145,Chicago White Sox,3.0,Rate Field,Final
778354,2025-04-12,2025-04-12T20:10:00Z,120,Washington Nationals,6.0,146,Miami Marlins,7.0,loanDepot park,Final
778359,2025-04-12,2025-04-12T22:10:00Z,118,Kansas City Royals,3.0,114,Cleveland Guardians,6.0,Progressive Field,Final
778357,2025-04-12,2025-04-12T22:40:00Z,134,Pittsburgh Pirates,2.0,113,Cincinnati Reds,5.0,Great American Ball Park,Final
778351,2025-04-12,2025-04-12T23:10:00Z,108,Los Angeles Angels,4.0,117,Houston Astros,1.0,Daikin Park,Final
778350,2025-04-12,2025-04-13T00:10:00Z,158,Milwaukee Brewers,4.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
778352,2025-04-12,2025-04-13T00:40:00Z,115,Colorado Rockies,0.0,135,San Diego Padres,2.0,Petco Park,Final
778345,2025-04-12,2025-04-13T01:10:00Z,112,Chicago Cubs,16.0,119,Los Angeles Dodgers,0.0,Dodger Stadium,Final
778341,2025-04-12,2025-04-13T01:40:00Z,140,Texas Rangers,2.0,136,Seattle Mariners,9.0,T-Mobile Park,Final
778344,2025-04-13,2025-04-13T17:35:00Z,141,Toronto Blue Jays,7.0,110,Baltimore Orioles,6.0,Oriole Park at Camden Yards,Final
778339,2025-04-13,2025-04-13T17:35:00Z,137,San Francisco Giants,5.0,147,New York Yankees,4.0,Yankee Stadium,Final
778342,2025-04-13,2025-04-13T17:40:00Z,118,Kansas City Royals,4.0,114,Cleveland Guardians,2.0,Progressive Field,Final
778343,2025-04-13,2025-04-13T17:40:00Z,134,Pittsburgh Pirates,0.0,113,Cincinnati Reds,4.0,Great American Ball Park,Final
778340,2025-04-13,2025-04-13T17:40:00Z,144,Atlanta Braves,3.0,139,Tampa Bay Rays,8.0,George M. Steinbrenner Field,Final
778337,2025-04-13,2025-04-13T17:40:00Z,120,Washington Nationals,4.0,146,Miami Marlins,11.0,loanDepot park,Final
778329,2025-04-13,2025-04-13T18:10:00Z,108,Los Angeles Angels,3.0,117,Houston Astros,7.0,Daikin Park,Final
778335,2025-04-13,2025-04-13T18:10:00Z,116,Detroit Tigers,1.0,142,Minnesota Twins,5.0,Target Field,Final
778338,2025-04-13,2025-04-13T18:10:00Z,111,Boston Red Sox,3.0,145,Chicago White Sox,1.0,Rate Field,Final
778336,2025-04-13,2025-04-13T18:15:00Z,143,Philadelphia Phillies,0.0,138,St. Louis Cardinals,7.0,Busch Stadium,Final
778333,2025-04-13,2025-04-13T20:05:00Z,121,New York Mets,8.0,133,Athletics,0.0,Sutter Health Park,Final
778330,2025-04-13,2025-04-13T20:10:00Z,115,Colorado Rockies,0.0,135,San Diego Padres,6.0,Petco Park,Final
778334,2025-04-13,2025-04-13T20:10:00Z,140,Texas Rangers,1.0,136,Seattle Mariners,3.0,T-Mobile Park,Final
778332,2025-04-13,2025-04-13T20:10:00Z,158,Milwaukee Brewers,2.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
778331,2025-04-13,2025-04-13T23:10:00Z,112,Chicago Cubs,4.0,119,Los Angeles Dodgers,2.0,Dodger Stadium,Final
778321,2025-04-14,2025-04-14T22:40:00Z,120,Washington Nationals,3.0,134,Pittsburgh Pirates,10.0,PNC Park,Final
778320,2025-04-14,2025-04-14T22:45:00Z,137,San Francisco Giants,10.0,143,Philadelphia Phillies,4.0,Citizens Bank Park,Final
778328,2025-04-14,2025-04-14T23:05:00Z,111,Boston Red Sox,1.0,139,Tampa Bay Rays,16.0,George M. Steinbrenner Field,Final
778327,2025-04-14,2025-04-14T23:05:00Z,118,Kansas City Royals,1.0,147,New York Yankees,4.0,Yankee Stadium,Final
778322,2025-04-14,2025-04-14T23:07:00Z,144,Atlanta Braves,8.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
778324,2025-04-14,2025-04-14T23:40:00Z,121,New York Mets,5.0,142,Minnesota Twins,1.0,Target Field,Final
778323,2025-04-14,2025-04-14T23:40:00Z,116,Detroit Tigers,9.0,158,Milwaukee Brewers,1.0,American Family Field,Final
778325,2025-04-14,2025-04-14T23:45:00Z,117,Houston Astros,3.0,138,St. Louis Cardinals,8.0,Busch Stadium,Final
778315,2025-04-14,2025-04-15T01:40:00Z,112,Chicago Cubs,4.0,135,San Diego Padres,10.0,Petco Park,Final
778326,2025-04-14,2025-04-15T02:10:00Z,115,Colorado Rockies,3.0,119,Los Angeles Dodgers,5.0,Dodger Stadium,Final
778314,2025-04-15,2025-04-15T22:40:00Z,120,Washington Nationals,3.0,134,Pittsburgh Pirates,0.0,PNC Park,Final
778316,2025-04-15,2025-04-15T22:40:00Z,136,Seattle Mariners,4.0,113,Cincinnati Reds,8.0,Great American Ball Park,Final
778318,2025-04-15,2025-04-15T22:40:00Z,109,Arizona Diamondbacks,10.0,146,Miami Marlins,4.0,loanDepot park,Final
778313,2025-04-15,2025-04-15T22:45:00Z,137,San Francisco Giants,4.0,143,Philadelphia Phillies,6.0,Citizens Bank Park,Final
778317,2025-04-15,2025-04-15T23:05:00Z,114,Cleveland Guardians,6.0,110,Baltimore Orioles,3.0,Oriole Park at Camden Yards,Final
778319,2025-04-15,2025-04-15T23:05:00Z,111,Boston Red Sox,7.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
778312,2025-04-15,2025-04-15T23:05:00Z,118,Kansas City Royals,2.0,147,New York Yankees,4.0,Yankee Stadium,Final
778311,2025-04-15,2025-04-15T23:07:00Z,144,Atlanta Braves,3.0,141,Toronto Blue Jays,6.0,Rogers Centre,Final
778307,2025-04-15,2025-04-15T23:40:00Z,121,New York Mets,3.0,142,Minnesota Twins,6.0,Target Field,Final
778309,2025-04-15,2025-04-15T23:40:00Z,133,Athletics,12.0,145,Chicago White Sox,3.0,Rate Field,Final
778310,2025-04-15,2025-04-15T23:40:00Z,116,Detroit Tigers,0.0,158,Milwaukee Brewers,5.0,American Family Field,Final
778308,2025-04-15,2025-04-15T23:45:00Z,117,Houston Astros,2.0,138,St. Louis Cardinals,0.0,Busch Stadium,Final
778306,2025-04-15,2025-04-16T00:05:00Z,108,Los Angeles Angels,0.0,140,Texas Rangers,4.0,Globe Life Field,Final
778305,2025-04-15,2025-04-16T01:40:00Z,112,Chicago Cubs,2.0,135,San Diego Padres,1.0,Petco Park,Final
778302,2025-04-15,2025-04-16T02:10:00Z,115,Colorado Rockies,2.0,119,Los Angeles Dodgers,6.0,Dodger Stadium,Final
778297,2025-04-16,2025-04-16T17:07:00Z,144,Atlanta Braves,1.0,141,Toronto Blue Jays,3.0,Rogers Centre,Final
778299,2025-04-16,2025-04-16T17:10:00Z,121,New York Mets,3.0,142,Minnesota Twins,4.0,Target Field,Final
778295,2025-04-16,2025-04-16T17:10:00Z,116,Detroit Tigers,1.0,158,Milwaukee Brewers,5.0,American Family Field,Final
778290,2025-04-16,2025-04-16T17:15:00Z,117,Houston Astros,1.0,138,St. Louis Cardinals,4.0,Busch Stadium,Final
778288,2025-04-16,2025-04-16T20:10:00Z,112,Chicago Cubs,2.0,135,San Diego Padres,4.0,Petco Park,Final
778301,2025-04-16,2025-04-16T22:35:00Z,114,Cleveland Guardians,1.0,110,Baltimore Orioles,9.0,Oriole Park at Camden Yards,Final
778293,2025-04-16,2025-04-16T22:40:00Z,120,Washington Nationals,1.0,134,Pittsburgh Pirates,6.0,PNC Park,Final
778304,2025-04-16,2025-04-16T22:40:00Z,136,Seattle Mariners,5.0,113,Cincinnati Reds,3.0,Great American Ball Park,Final
778303,2025-04-16,2025-04-16T22:40:00Z,109,Arizona Diamondbacks,6.0,146,Miami Marlins,2.0,loanDepot park,Final
778296,2025-04-16,2025-04-16T22:45:00Z,137,San Francisco Giants,11.0,143,Philadelphia Phillies,4.0,Citizens Bank Park,Final
778298,2025-04-16,2025-04-16T23:05:00Z,111,Boston Red Sox,1.0,139,Tampa Bay Rays,0.0,George M. Steinbrenner Field,Final
778300,2025-04-16,2025-04-16T23:05:00Z,118,Kansas City Royals,3.0,147,New York Yankees,4.0,Yankee Stadium,Final
778294,2025-04-16,2025-04-16T23:40:00Z,133,Athletics,3.0,145,Chicago White Sox,1.0,Rate Field,Final
778289,2025-04-16,2025-04-17T00:05:00Z,108,Los Angeles Angels,1.0,140,Texas Rangers,3.0,Globe Life Field,Final
778287,2025-04-16,2025-04-17T02:10:00Z,115,Colorado Rockies,7.0,119,Los Angeles Dodgers,8.0,Dodger Stadium,Final
778291,2025-04-17,2025-04-17T16:10:00Z,109,Arizona Diamondbacks,6.0,146,Miami Marlins,4.0,loanDepot park,Final
778280,2025-04-17,2025-04-17T16:35:00Z,120,Washington Nationals,0.0,134,Pittsburgh Pirates,1.0,PNC Park,Final
778285,2025-04-17,2025-04-17T16:40:00Z,136,Seattle Mariners,11.0,113,Cincinnati Reds,7.0,Great American Ball Park,Final
778283,2025-04-17,2025-04-17T18:10:00Z,133,Athletics,8.0,145,Chicago White Sox,0.0,Rate Field,Final
778279,2025-04-17,2025-04-17T20:05:00Z,137,San Francisco Giants,4.0,143,Philadelphia Phillies,6.0,Citizens Bank Park,Final
778292,2025-04-17,2025-04-17T22:35:00Z,114,Cleveland Guardians,2.0,110,Baltimore Orioles,6.0,Oriole Park at Camden Yards,Final
778286,2025-04-17,2025-04-17T22:40:00Z,118,Kansas City Royals,1.0,116,Detroit Tigers,6.0,Comerica Park,Final
778282,2025-04-17,2025-04-17T23:05:00Z,147,New York Yankees,6.0,139,Tampa Bay Rays,3.0,George M. Steinbrenner Field,Final
778278,2025-04-17,2025-04-17T23:10:00Z,138,St. Louis Cardinals,1.0,121,New York Mets,4.0,Citi Field,Final
778281,2025-04-17,2025-04-18T00:05:00Z,108,Los Angeles Angels,3.0,140,Texas Rangers,5.0,Globe Life Field,Final
778268,2025-04-18,2025-04-18T18:20:00Z,109,Arizona Diamondbacks,11.0,112,Chicago Cubs,13.0,Wrigley Field,Final
778277,2025-04-18,2025-04-18T22:40:00Z,118,Kansas City Royals,3.0,116,Detroit Tigers,7.0,Comerica Park,Final
778271,2025-04-18,2025-04-18T22:40:00Z,114,Cleveland Guardians,10.0,134,Pittsburgh Pirates,7.0,PNC Park,Final
778274,2025-04-18,2025-04-18T22:45:00Z,146,Miami Marlins,2.0,143,Philadelphia Phillies,7.0,Citizens Bank Park,Final
778276,2025-04-18,2025-04-18T23:05:00Z,113,Cincinnati Reds,8.0,110,Baltimore Orioles,3.0,Oriole Park at Camden Yards,Final
778272,2025-04-18,2025-04-18T23:05:00Z,147,New York Yankees,1.0,139,Tampa Bay Rays,0.0,George M. Steinbrenner Field,Final
778273,2025-04-18,2025-04-18T23:07:00Z,136,Seattle Mariners,1.0,141,Toronto Blue Jays,3.0,Rogers Centre,Final
778270,2025-04-18,2025-04-18T23:10:00Z,138,St. Louis Cardinals,4.0,121,New York Mets,5.0,Citi Field,Final
778275,2025-04-18,2025-04-18T23:10:00Z,145,Chicago White Sox,3.0,111,Boston Red Sox,10.0,Fenway Park,Final
778284,2025-04-18,2025-04-18T23:15:00Z,142,Minnesota Twins,4.0,144,Atlanta Braves,6.0,Truist Park,Final
778263,2025-04-18,2025-04-19T00:05:00Z,119,Los Angeles Dodgers,3.0,140,Texas Rangers,0.0,Globe Life Field,Final
778269,2025-04-18,2025-04-19T00:10:00Z,135,San Diego Padres,4.0,117,Houston Astros,6.0,Daikin Park,Final
778261,2025-04-18,2025-04-19T00:10:00Z,133,Athletics,3.0,158,Milwaukee Brewers,5.0,American Family Field,Final
778260,2025-04-18,2025-04-19T01:38:00Z,137,San Francisco Giants,0.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
778266,2025-04-20,2025-04-19T00:40:00Z,120,Washington Nationals,,115,Colorado Rockies,,Coors Field,Postponed
778252,2025-04-19,2025-04-19T17:05:00Z,146,Miami Marlins,10.0,143,Philadelphia Phillies,11.0,Citizens Bank Park,Final
778265,2025-04-19,2025-04-19T17:10:00Z,118,Kansas City Royals,1.0,116,Detroit Tigers,3.0,Comerica Park,Final
778257,2025-04-19,2025-04-19T18:20:00Z,109,Arizona Diamondbacks,2.0,112,Chicago Cubs,6.0,Wrigley Field,Final
778258,2025-04-19,2025-04-19T19:07:00Z,136,Seattle Mariners,8.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
778262,2025-04-19,2025-04-19T20:05:00Z,113,Cincinnati Reds,5.0,110,Baltimore Orioles,9.0,Oriole Park at Camden Yards,Final
778254,2025-04-19,2025-04-19T20:05:00Z,114,Cleveland Guardians,3.0,134,Pittsburgh Pirates,0.0,PNC Park,Final
778256,2025-04-19,2025-04-19T20:05:00Z,138,St. Louis Cardinals,0.0,121,New York Mets,3.0,Citi Field,Final
778251,2025-04-19,2025-04-19T20:05:00Z,119,Los Angeles Dodgers,3.0,140,Texas Rangers,4.0,Globe Life Field,Final
778247,2025-04-19,2025-04-19T20:10:00Z,120,Washington Nationals,12.0,115,Colorado Rockies,11.0,Coors Field,Final
778264,2025-04-19,2025-04-19T20:10:00Z,145,Chicago White Sox,3.0,111,Boston Red Sox,4.0,Fenway Park,Final
778255,2025-04-19,2025-04-19T20:10:00Z,147,New York Yankees,8.0,139,Tampa Bay Rays,10.0,George M. Steinbrenner Field,Final
778259,2025-04-19,2025-04-19T23:10:00Z,135,San Diego Padres,2.0,117,Houston Astros,3.0,Daikin Park,Final
778253,2025-04-19,2025-04-19T23:10:00Z,133,Athletics,3.0,158,Milwaukee Brewers,1.0,American Family Field,Final
778267,2025-04-19,2025-04-19T23:15:00Z,142,Minnesota Twins,3.0,144,Atlanta Braves,4.0,Truist Park,Final
778243,2025-04-19,2025-04-20T01:38:00Z,137,San Francisco Giants,3.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
778250,2025-04-20,2025-04-20T17:35:00Z,113,Cincinnati Reds,24.0,110,Baltimore Orioles,2.0,Oriole Park at Camden Yards,Final
778242,2025-04-20,2025-04-20T17:35:00Z,114,Cleveland Guardians,5.0,134,Pittsburgh Pirates,4.0,PNC Park,Final
778249,2025-04-20,2025-04-20T17:35:00Z,142,Minnesota Twins,2.0,144,Atlanta Braves,6.0,Truist Park,Final
778245,2025-04-20,2025-04-20T17:35:00Z,145,Chicago White Sox,8.0,111,Boston Red Sox,4.0,Fenway Park,Final
778248,2025-04-20,2025-04-20T17:35:00Z,146,Miami Marlins,7.0,143,Philadelphia Phillies,5.0,Citizens Bank Park,Final
778241,2025-04-20,2025-04-20T17:37:00Z,136,Seattle Mariners,8.0,141,Toronto Blue Jays,3.0,Rogers Centre,Final
778246,2025-04-20,2025-04-20T17:40:00Z,118,Kansas City Royals,4.0,116,Detroit Tigers,3.0,Comerica Park,Final
778244,2025-04-20,2025-04-20T17:40:00Z,138,St. Louis Cardinals,4.0,121,New York Mets,7.0,Citi Field,Final
778240,2025-04-20,2025-04-20T17:40:00Z,147,New York Yankees,4.0,139,Tampa Bay Rays,0.0,George M. Steinbrenner Field,Final
778239,2025-04-20,2025-04-20T18:10:00Z,133,Athletics,1.0,158,Milwaukee Brewers,14.0,American Family Field,Final
778236,2025-04-20,2025-04-20T18:20:00Z,109,Arizona Diamondbacks,3.0,112,Chicago Cubs,2.0,Wrigley Field,Final
778234,2025-04-20,2025-04-20T18:35:00Z,119,Los Angeles Dodgers,1.0,140,Texas Rangers,0.0,Globe Life Field,Final
778235,2025-04-20,2025-04-20T19:10:00Z,120,Washington Nationals,3.0,115,Colorado Rockies,2.0,Coors Field,Final
778266,2025-04-20,2025-04-21T00:10:00Z,120,Washington Nationals,1.0,115,Colorado Rockies,3.0,Coors Field,Final
778232,2025-04-20,2025-04-20T20:07:00Z,137,San Francisco Giants,4.0,108,Los Angeles Angels,5.0,Angel Stadium,Final
778237,2025-04-20,2025-04-20T23:10:00Z,135,San Diego Padres,3.0,117,Houston Astros,2.0,Daikin Park,Final
778238,2025-04-21,2025-04-21T15:10:00Z,145,Chicago White Sox,2.0,111,Boston Red Sox,4.0,Fenway Park,Final
778227,2025-04-21,2025-04-21T22:10:00Z,147,New York Yankees,4.0,114,Cleveland Guardians,6.0,Progressive Field,Final
778228,2025-04-21,2025-04-21T22:40:00Z,135,San Diego Padres,4.0,116,Detroit Tigers,6.0,Comerica Park,Final
778230,2025-04-21,2025-04-21T22:40:00Z,113,Cincinnati Reds,3.0,146,Miami Marlins,6.0,loanDepot park,Final
778225,2025-04-21,2025-04-21T23:10:00Z,143,Philadelphia Phillies,4.0,121,New York Mets,5.0,Citi Field,Final
778233,2025-04-21,2025-04-21T23:15:00Z,138,St. Louis Cardinals,6.0,144,Atlanta Braves,7.0,Truist Park,Final
778231,2025-04-21,2025-04-22T00:10:00Z,141,Toronto Blue Jays,0.0,117,Houston Astros,7.0,Daikin Park,Final
778226,2025-04-21,2025-04-22T01:45:00Z,158,Milwaukee Brewers,2.0,137,San Francisco Giants,5.0,Oracle Park,Final
778218,2025-04-22,2025-04-22T22:10:00Z,147,New York Yankees,2.0,114,Cleveland Guardians,3.0,Progressive Field,Final
778221,2025-04-22,2025-04-22T22:40:00Z,135,San Diego Padres,2.0,116,Detroit Tigers,0.0,Comerica Park,Final
778219,2025-04-22,2025-04-22T22:40:00Z,113,Cincinnati Reds,3.0,146,Miami Marlins,4.0,loanDepot park,Final
778222,2025-04-22,2025-04-22T22:45:00Z,110,Baltimore Orioles,0.0,120,Washington Nationals,7.0,Nationals Park,Final
778224,2025-04-22,2025-04-22T22:45:00Z,136,Seattle Mariners,3.0,111,Boston Red Sox,8.0,Fenway Park,Final
778223,2025-04-22,2025-04-22T23:10:00Z,143,Philadelphia Phillies,1.0,121,New York Mets,5.0,Citi Field,Final
778229,2025-04-22,2025-04-22T23:15:00Z,138,St. Louis Cardinals,10.0,144,Atlanta Braves,4.0,Truist Park,Final
778215,2025-04-22,2025-04-22T23:40:00Z,115,Colorado Rockies,3.0,118,Kansas City Royals,4.0,Kauffman Stadium,Final
778220,2025-04-22,2025-04-22T23:40:00Z,119,Los Angeles Dodgers,10.0,112,Chicago Cubs,11.0,Wrigley Field,Final
778216,2025-04-22,2025-04-22T23:40:00Z,145,Chicago White Sox,2.0,142,Minnesota Twins,4.0,Target Field,Final
778217,2025-04-22,2025-04-23T00:10:00Z,141,Toronto Blue Jays,1.0,117,Houston Astros,5.0,Daikin Park,Final
778211,2025-04-22,2025-04-23T01:38:00Z,134,Pittsburgh Pirates,9.0,108,Los Angeles Angels,3.0,Angel Stadium,Final
778212,2025-04-22,2025-04-23T01:40:00Z,139,Tampa Bay Rays,1.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
778210,2025-04-22,2025-04-23T01:45:00Z,158,Milwaukee Brewers,11.0,137,San Francisco Giants,3.0,Oracle Park,Final
778213,2025-04-22,2025-04-23T02:05:00Z,140,Texas Rangers,8.0,133,Athletics,5.0,Sutter Health Park,Final
778214,2025-04-23,2025-04-23T16:15:00Z,138,St. Louis Cardinals,1.0,144,Atlanta Braves,4.0,Truist Park,Final
778209,2025-04-23,2025-04-23T17:10:00Z,135,San Diego Padres,0.0,116,Detroit Tigers,6.0,Comerica Park,Final
778203,2025-04-23,2025-04-23T17:10:00Z,143,Philadelphia Phillies,3.0,121,New York Mets,4.0,Citi Field,Final
778208,2025-04-23,2025-04-23T17:10:00Z,113,Cincinnati Reds,5.0,146,Miami Marlins,2.0,loanDepot park,Final
778206,2025-04-23,2025-04-23T17:10:00Z,147,New York Yankees,5.0,114,Cleveland Guardians,1.0,Progressive Field,Final
778204,2025-04-23,2025-04-23T22:45:00Z,110,Baltimore Orioles,3.0,120,Washington Nationals,4.0,Nationals Park,Final
778207,2025-04-23,2025-04-23T22:45:00Z,136,Seattle Mariners,8.0,111,Boston Red Sox,5.0,Fenway Park,Final
778205,2025-04-23,2025-04-23T23:00:00Z,119,Los Angeles Dodgers,6.0,112,Chicago Cubs,7.0,Wrigley Field,Final
778200,2025-04-23,2025-04-23T23:40:00Z,141,Toronto Blue Jays,1.0,117,Houston Astros,3.0,Daikin Park,Final
778201,2025-04-23,2025-04-23T23:40:00Z,145,Chicago White Sox,3.0,142,Minnesota Twins,6.0,Target Field,Final
778202,2025-04-23,2025-04-24T01:38:00Z,134,Pittsburgh Pirates,3.0,108,Los Angeles Angels,0.0,Angel Stadium,Final
778199,2025-04-23,2025-04-24T01:40:00Z,139,Tampa Bay Rays,7.0,109,Arizona Diamondbacks,6.0,Chase Field,Final
778198,2025-04-23,2025-04-24T01:45:00Z,158,Milwaukee Brewers,2.0,137,San Francisco Giants,4.0,Oracle Park,Final
778197,2025-04-23,2025-04-24T02:05:00Z,140,Texas Rangers,2.0,133,Athletics,5.0,Sutter Health Park,Final
778195,2025-04-24,2025-04-23T23:40:00Z,115,Colorado Rockies,,118,Kansas City Royals,,Kauffman Stadium,Postponed
778189,2025-04-24,2025-04-24T17:10:00Z,145,Chicago White Sox,3.0,142,Minnesota Twins,0.0,Target Field,Completed Early
778196,2025-04-24,2025-04-24T17:35:00Z,136,Seattle Mariners,4.0,111,Boston Red Sox,3.0,Fenway Park,Final
778190,2025-04-24,2025-04-24T18:10:00Z,115,Colorado Rockies,4.0,118,Kansas City Royals,7.0,Kauffman Stadium,Final
778195,2025-04-24,2025-04-24T18:15:00Z,115,Colorado Rockies,2.0,118,Kansas City Royals,6.0,Kauffman Stadium,Final
778194,2025-04-24,2025-04-24T19:45:00Z,158,Milwaukee Brewers,5.0,137,San Francisco Giants,6.0,Oracle Park,Final
778193,2025-04-24,2025-04-24T22:45:00Z,110,Baltimore Orioles,2.0,120,Washington Nationals,1.0,Nationals Park,Final
778191,2025-04-24,2025-04-25T01:29:00Z,134,Pittsburgh Pirates,3.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
778188,2025-04-24,2025-04-25T01:40:00Z,139,Tampa Bay Rays,7.0,109,Arizona Diamondbacks,4.0,Chase Field,Final
778192,2025-04-24,2025-04-25T02:05:00Z,140,Texas Rangers,3.0,133,Athletics,4.0,Sutter Health Park,Final
778182,2025-04-25,2025-04-25T18:20:00Z,143,Philadelphia Phillies,0.0,112,Chicago Cubs,4.0,Wrigley Field,Final
778183,2025-04-25,2025-04-25T22:45:00Z,121,New York Mets,4.0,120,Washington Nationals,5.0,Nationals Park,Final
778185,2025-04-25,2025-04-25T23:05:00Z,141,Toronto Blue Jays,4.0,147,New York Yankees,2.0,Yankee Stadium,Final
778187,2025-04-25,2025-04-25T23:40:00Z,117,Houston Astros,0.0,118,Kansas City Royals,2.0,Kauffman Stadium,Final
778186,2025-04-25,2025-04-25T23:40:00Z,108,Los Angeles Angels,4.0,142,Minnesota Twins,11.0,Target Field,Final
778184,2025-04-25,2025-04-26T00:15:00Z,158,Milwaukee Brewers,2.0,138,St. Louis Cardinals,3.0,Busch Stadium,Final
778181,2025-04-25,2025-04-26T00:40:00Z,113,Cincinnati Reds,8.0,115,Colorado Rockies,7.0,Coors Field,Final
778172,2025-04-25,2025-04-26T01:40:00Z,139,Tampa Bay Rays,1.0,135,San Diego Padres,0.0,Petco Park,Final
778177,2025-04-25,2025-04-26T01:40:00Z,144,Atlanta Braves,8.0,109,Arizona Diamondbacks,2.0,Chase Field,Final
778175,2025-04-25,2025-04-26T01:40:00Z,146,Miami Marlins,8.0,136,Seattle Mariners,4.0,T-Mobile Park,Final
778178,2025-04-25,2025-04-26T02:05:00Z,145,Chicago White Sox,5.0,133,Athletics,6.0,Sutter Health Park,Final
778176,2025-04-25,2025-04-26T02:10:00Z,134,Pittsburgh Pirates,3.0,119,Los Angeles Dodgers,0.0,Dodger Stadium,Final
778171,2025-04-25,2025-04-26T02:15:00Z,140,Texas Rangers,2.0,137,San Francisco Giants,0.0,Oracle Park,Final
778180,2025-04-26,2025-04-25T22:40:00Z,110,Baltimore Orioles,,116,Detroit Tigers,,Comerica Park,Postponed
778179,2025-04-26,2025-04-25T23:10:00Z,111,Boston Red Sox,,114,Cleveland Guardians,,Progressive Field,Postponed
778179,2025-04-26,2025-04-26T17:10:00Z,111,Boston Red Sox,4.0,114,Cleveland Guardians,5.0,Progressive Field,Final
778169,2025-04-26,2025-04-26T22:10:00Z,111,Boston Red Sox,7.0,114,Cleveland Guardians,3.0,Progressive Field,Final
778168,2025-04-26,2025-04-26T17:10:00Z,110,Baltimore Orioles,3.0,116,Detroit Tigers,4.0,Comerica Park,Final
778180,2025-04-26,2025-04-26T22:10:00Z,110,Baltimore Orioles,2.0,116,Detroit Tigers,6.0,Comerica Park,Final
778166,2025-04-26,2025-04-26T18:10:00Z,108,Los Angeles Angels,1.0,142,Minnesota Twins,5.0,Target Field,Final
778164,2025-04-26,2025-04-26T18:15:00Z,158,Milwaukee Brewers,5.0,138,St. Louis Cardinals,6.0,Busch Stadium,Final
778161,2025-04-26,2025-04-26T19:10:00Z,113,Cincinnati Reds,6.0,115,Colorado Rockies,4.0,Coors Field,Final
778173,2025-04-26,2025-04-26T20:05:00Z,121,New York Mets,2.0,120,Washington Nationals,0.0,Nationals Park,Final
778159,2025-04-26,2025-04-26T20:05:00Z,140,Texas Rangers,2.0,137,San Francisco Giants,3.0,Oracle Park,Final
778174,2025-04-26,2025-04-26T20:05:00Z,143,Philadelphia Phillies,10.0,112,Chicago Cubs,4.0,Wrigley Field,Final
