date,game_pk,matchup
2009-06-04,244993,SF@WSH
2009-06-04,245002,MIL@FLA
2009-06-04,245000,COL@HOU
2009-06-04,244998,CIN@STL
2009-06-04,245005,PHI@LAD
2009-06-05,245008,LAA@DET
2009-06-05,245017,NYM@WSH
2009-06-05,245014,KC@TOR
2009-06-05,245011,CHC@CIN
2009-06-05,245022,TEX@BOS
2009-06-05,245020,SF@FLA
2009-06-05,245015,MIL@ATL
2009-06-05,245019,PIT@HOU
2009-06-05,245012,CLE@CWS
2009-06-05,245013,COL@STL
2009-06-05,245010,BAL@OAK
2009-06-05,245009,AZ@SD
2009-06-05,245016,MIN@SEA
2009-06-05,245018,PHI@LAD
2009-06-06,245036,TB@NYY
2009-06-06,245029,KC@TOR
2009-06-06,245027,CLE@CWS
2009-06-06,245031,MIN@SEA
2009-06-06,245033,PHI@LAD
2009-06-06,245035,SF@FLA
2009-06-06,245030,MIL@ATL
2009-06-06,245023,LAA@DET
2009-06-06,245032,NYM@WSH
2009-06-06,245034,PIT@HOU
2009-06-06,245026,CHC@CIN
2009-06-06,245037,TEX@BOS
2009-06-06,245028,COL@STL
2009-06-06,245025,BAL@OAK
2009-06-06,245024,AZ@SD
2009-06-07,245038,LAA@DET
2009-06-07,245051,TB@NYY
2009-06-07,245044,KC@TOR
2009-06-07,245041,CHC@CIN
2009-06-07,245045,MIL@ATL
2009-06-07,245047,NYM@WSH
2009-06-07,245052,TEX@BOS
2009-06-07,245049,PIT@HOU
2009-06-07,245042,CLE@CWS
2009-06-07,245043,COL@STL
2009-06-07,245040,BAL@OAK
2009-06-07,245039,AZ@SD
2009-06-07,245046,MIN@SEA
2009-06-07,245050,SF@FLA
2009-06-07,245048,PHI@LAD
2009-06-08,244602,DET@CWS
2009-06-08,245055,DET@CWS
2009-06-08,245054,COL@STL
2009-06-08,245057,PIT@ATL
2009-06-08,245059,TB@NYY
2009-06-08,245058,SF@FLA
2009-06-08,245060,TOR@TEX
2009-06-08,245053,AZ@SD
2009-06-08,245056,MIN@OAK
2009-06-09,245070,PIT@ATL
2009-06-09,245066,KC@CLE
2009-06-09,245063,CIN@WSH
2009-06-09,245072,SEA@BAL
2009-06-09,245061,LAA@TB
2009-06-09,245069,PHI@NYM
2009-06-09,245074,STL@FLA
2009-06-09,245068,NYY@BOS
2009-06-09,245062,CHC@HOU
2009-06-09,245075,TOR@TEX
2009-06-09,245064,COL@MIL
2009-06-09,245065,DET@CWS
2009-06-09,245073,SF@AZ
2009-06-09,245067,MIN@OAK
2009-06-09,245071,SD@LAD
2009-06-10,245085,PIT@ATL
2009-06-10,245081,KC@CLE
2009-06-10,245078,CIN@WSH
2009-06-10,245087,SEA@BAL
2009-06-10,245076,LAA@TB
2009-06-10,245084,PHI@NYM
2009-06-10,245089,STL@FLA
2009-06-10,245083,NYY@BOS
2009-06-10,245077,CHC@HOU
2009-06-10,245079,COL@MIL
2009-06-10,245080,DET@CWS
2009-06-10,245088,SF@AZ
2009-06-10,245082,MIN@OAK
2009-06-10,245086,SD@LAD
2009-06-11,245103,STL@FLA
2009-06-11,245100,PIT@ATL
2009-06-11,245092,CHC@HOU
2009-06-11,245095,DET@CWS
2009-06-11,245094,COL@MIL
2009-06-11,245097,MIN@OAK
2009-06-11,245102,SF@AZ
2009-06-11,245093,CIN@WSH
2009-06-11,245096,KC@CLE
2009-06-11,245101,SEA@BAL
2009-06-11,245091,LAA@TB
2009-06-11,245099,PHI@NYM
2009-06-11,245098,NYY@BOS
2009-06-11,245104,TOR@TEX
2009-06-12,245113,MIN@CHC
2009-06-12,245109,DET@PIT
2009-06-12,245118,STL@CLE
2009-06-12,245106,BOS@PHI
2009-06-12,245105,ATL@BAL
2009-06-12,245114,NYM@NYY
2009-06-12,245110,FLA@TOR
2009-06-12,245119,WSH@TB
2009-06-12,245112,LAD@TEX
2009-06-12,245107,CWS@MIL
2009-06-12,245108,CIN@KC
2009-06-12,245117,SEA@COL
2009-06-12,245111,HOU@AZ
2009-06-12,245116,SD@LAA
2009-06-12,245115,OAK@SF
2009-06-13,245128,MIN@CHC
2009-06-13,245125,FLA@TOR
2009-06-13,245122,CWS@MIL
2009-06-13,245133,STL@CLE
2009-06-13,245129,NYM@NYY
2009-06-13,245134,WSH@TB
2009-06-13,245124,DET@PIT
2009-06-13,245121,BOS@PHI
2009-06-13,245120,ATL@BAL
2009-06-13,245123,CIN@KC
2009-06-13,245127,LAD@TEX
2009-06-13,245126,HOU@AZ
2009-06-13,245132,SEA@COL
2009-06-13,245131,SD@LAA
2009-06-13,245130,OAK@SF
2009-06-14,245144,NYM@NYY
2009-06-14,245140,FLA@TOR
2009-06-14,245139,DET@PIT
2009-06-14,245136,BOS@PHI
2009-06-14,245135,ATL@BAL
2009-06-14,245149,WSH@TB
2009-06-14,245137,CWS@MIL
2009-06-14,245138,CIN@KC
2009-06-14,245143,MIN@CHC
2009-06-14,245142,LAD@TEX
2009-06-14,245147,SEA@COL
2009-06-14,245146,SD@LAA
2009-06-14,245145,OAK@SF
2009-06-14,245141,HOU@AZ
2009-06-14,245148,STL@CLE
2009-06-15,245151,MIL@CLE
2009-06-15,245150,LAA@SF
2009-06-16,245160,NYM@BAL
2009-06-16,245165,TOR@PHI
2009-06-16,245166,WSH@NYY
2009-06-16,245159,MIL@CLE
2009-06-16,245154,ATL@CIN
2009-06-16,245157,FLA@BOS
2009-06-16,245158,HOU@TEX
2009-06-16,245153,AZ@KC
2009-06-16,245162,PIT@MIN
2009-06-16,245156,DET@STL
2009-06-16,245164,TB@COL
2009-06-16,245163,SEA@SD
2009-06-16,245161,OAK@LAD
2009-06-16,245152,LAA@SF
2009-06-17,245170,CWS@CHC
2009-06-17,245167,LAA@SF
2009-06-17,245175,NYM@BAL
2009-06-17,245180,TOR@PHI
2009-06-17,245181,WSH@NYY
2009-06-17,245174,MIL@CLE
2009-06-17,245169,ATL@CIN
2009-06-17,245172,FLA@BOS
2009-06-17,245173,HOU@TEX
2009-06-17,245168,AZ@KC
2009-06-17,245177,PIT@MIN
2009-06-17,245171,DET@STL
2009-06-17,245179,TB@COL
2009-06-17,245178,SEA@SD
2009-06-17,245176,OAK@LAD
2009-06-18,245183,ATL@CIN
2009-06-18,245193,TOR@PHI
2009-06-18,245194,WSH@NYY
2009-06-18,245190,PIT@MIN
2009-06-18,245184,CWS@CHC
2009-06-18,245192,TB@COL
2009-06-18,245191,SEA@SD
2009-06-18,245188,NYM@BAL
2009-06-18,245186,FLA@BOS
2009-06-18,245187,HOU@TEX
2009-06-18,245182,AZ@KC
2009-06-18,245185,DET@STL
2009-06-18,245189,OAK@LAD
2009-06-19,245199,CLE@CHC
2009-06-19,245209,TOR@WSH
2009-06-19,245197,BAL@PHI
2009-06-19,245202,MIL@DET
2009-06-19,245207,TB@NYM
2009-06-19,245196,ATL@BOS
2009-06-19,245198,CWS@CIN
2009-06-19,245203,NYY@FLA
2009-06-19,245206,STL@KC
2009-06-19,245200,HOU@MIN
2009-06-19,245205,PIT@COL
2009-06-19,245201,LAD@LAA
2009-06-19,245204,OAK@SD
2009-06-19,245195,AZ@SEA
2009-06-19,245208,TEX@SF
2009-06-20,245214,CLE@CHC
2009-06-20,245217,MIL@DET
2009-06-20,245221,STL@KC
2009-06-20,245222,TB@NYM
2009-06-20,245224,TOR@WSH
2009-06-20,245212,BAL@PHI
2009-06-20,245215,HOU@MIN
2009-06-20,245211,ATL@BOS
2009-06-20,245213,CWS@CIN
2009-06-20,245218,NYY@FLA
2009-06-20,245220,PIT@COL
2009-06-20,245216,LAD@LAA
2009-06-20,245223,TEX@SF
2009-06-20,245219,OAK@SD
2009-06-20,245210,AZ@SEA
2009-06-21,245232,MIL@DET
2009-06-21,245237,TB@NYM
2009-06-21,245228,CWS@CIN
2009-06-21,245239,TOR@WSH
2009-06-21,245227,BAL@PHI
2009-06-21,245226,ATL@BOS
2009-06-21,245236,STL@KC
2009-06-21,245230,HOU@MIN
2009-06-21,245229,CLE@CHC
2009-06-21,245235,PIT@COL
2009-06-21,245234,OAK@SD
2009-06-21,245238,TEX@SF
2009-06-21,245225,AZ@SEA
2009-06-21,245233,NYY@FLA
2009-06-21,245231,LAD@LAA
2009-06-22,245242,STL@NYM
2009-06-22,244997,CHC@ATL
2009-06-22,245240,COL@LAA
2009-06-22,245241,SF@OAK
2009-06-23,245252,NYY@ATL
2009-06-23,245245,CHC@DET
2009-06-23,245244,BOS@WSH
2009-06-23,245247,CLE@PIT
2009-06-23,245246,CIN@TOR
2009-06-23,245253,PHI@TB
2009-06-23,245256,STL@NYM
2009-06-23,245243,BAL@FLA
2009-06-23,245249,KC@HOU
2009-06-23,245251,MIN@MIL
2009-06-23,245250,LAD@CWS
2009-06-23,245257,TEX@AZ
2009-06-23,245248,COL@LAA
2009-06-23,245255,SF@OAK
2009-06-23,245254,SD@SEA
2009-06-24,245267,NYY@ATL
2009-06-24,245260,CHC@DET
2009-06-24,245259,BOS@WSH
2009-06-24,245262,CLE@PIT
2009-06-24,245261,CIN@TOR
2009-06-24,245268,PHI@TB
2009-06-24,245271,STL@NYM
2009-06-24,245258,BAL@FLA
2009-06-24,245264,KC@HOU
2009-06-24,245266,MIN@MIL
2009-06-24,245265,LAD@CWS
2009-06-24,245272,TEX@AZ
2009-06-24,245263,COL@LAA
2009-06-24,245270,SF@OAK
2009-06-24,245269,SD@SEA
2009-06-25,245275,CHC@DET
2009-06-25,245284,STL@NYM
2009-06-25,245278,KC@HOU
2009-06-25,245279,LAD@CWS
2009-06-25,245280,MIN@MIL
2009-06-25,245283,SD@SEA
2009-06-25,245281,NYY@ATL
2009-06-25,245274,BOS@WSH
2009-06-25,245277,CLE@PIT
2009-06-25,245276,CIN@TOR
2009-06-25,245282,PHI@TB
2009-06-25,245273,BAL@FLA
2009-06-25,245285,TEX@AZ
2009-06-26,245288,CHC@CWS
2009-06-26,245289,CIN@CLE
2009-06-26,245300,WSH@BAL
2009-06-26,245293,KC@PIT
2009-06-26,245296,PHI@TOR
2009-06-26,245295,NYY@NYM
2009-06-26,245287,BOS@ATL
2009-06-26,245292,FLA@TB
2009-06-26,245291,DET@HOU
2009-06-26,245297,SD@TEX
2009-06-26,245299,SF@MIL
2009-06-26,245294,MIN@STL
2009-06-26,245286,LAA@AZ
2009-06-26,245290,COL@OAK
2009-06-26,245298,SEA@LAD
2009-06-27,245311,PHI@TOR
2009-06-27,245309,MIN@STL
2009-06-27,245302,BOS@ATL
2009-06-27,245303,CHC@CWS
2009-06-27,245301,LAA@AZ
2009-06-27,245304,CIN@CLE
2009-06-27,245306,DET@HOU
2009-06-27,245315,WSH@BAL
2009-06-27,245308,KC@PIT
2009-06-27,245314,SF@MIL
2009-06-27,245307,FLA@TB
2009-06-27,245310,NYY@NYM
2009-06-27,245312,SD@TEX
2009-06-27,245305,COL@OAK
2009-06-27,245313,SEA@LAD
2009-06-28,245319,CIN@CLE
2009-06-28,245326,PHI@TOR
2009-06-28,245317,BOS@ATL
2009-06-28,245330,WSH@BAL
2009-06-28,245323,KC@PIT
2009-06-28,245322,FLA@TB
2009-06-28,245321,DET@HOU
2009-06-28,245318,CHC@CWS
2009-06-28,245329,SF@MIL
2009-06-28,245324,MIN@STL
2009-06-28,245320,COL@OAK
2009-06-28,245316,LAA@AZ
2009-06-28,245328,SEA@LAD
2009-06-28,245327,SD@TEX
2009-06-28,245325,NYY@NYM
2009-06-29,245332,BOS@BAL
2009-06-29,245334,CHC@PIT
2009-06-29,245333,CWS@CLE
2009-06-29,245339,NYM@MIL
2009-06-29,245341,TB@TOR
2009-06-29,245342,WSH@FLA
2009-06-29,245331,LAA@TEX
2009-06-29,245338,MIN@KC
2009-06-29,245340,SF@STL
2009-06-29,245336,DET@OAK
2009-06-29,245337,HOU@SD
2009-06-29,245335,COL@LAD
2009-06-30,245353,PHI@ATL
2009-06-30,245345,BOS@BAL
2009-06-30,245347,CHC@PIT
2009-06-30,245346,CWS@CLE
2009-06-30,245354,SEA@NYY
2009-06-30,245356,TB@TOR
2009-06-30,245344,AZ@CIN
2009-06-30,245357,WSH@FLA
2009-06-30,245343,LAA@TEX
2009-06-30,245352,NYM@MIL
2009-06-30,245351,MIN@KC
2009-06-30,245355,SF@STL
2009-06-30,245349,DET@OAK
2009-06-30,245350,HOU@SD
2009-06-30,245348,COL@LAD
2009-07-01,245372,WSH@FLA
2009-07-01,245371,TB@TOR
2009-07-01,245360,BOS@BAL
2009-07-01,245367,NYM@MIL
2009-07-01,245366,MIN@KC
2009-07-01,245363,COL@LAD
2009-07-01,245364,DET@OAK
2009-07-01,245368,PHI@ATL
2009-07-01,245362,CHC@PIT
2009-07-01,245361,CWS@CLE
2009-07-01,245369,SEA@NYY
2009-07-01,245359,AZ@CIN
2009-07-01,245358,LAA@TEX
2009-07-01,245370,SF@STL
