Date,Fav Team,Dog Team,Away,Home,Fav Home?,Fav Moneyline Odds,Dog Moneyline Odds,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home Spread Odds,Away Score,Home Score,Home/Away +/-,Favorite Starting Pitcher Name,Underdog Starting Pitcher Name,Favorite Starting Pitcher Games Started,Underdog Starting Pitcher Games Started,Favorite Starting Pitcher Innings Pitched,Underdog Starting Pitcher Innings Pitched,Favorite Starting Pitcher Wins,Underdog Starting Pitcher Wins,Favorite Starting Pitcher Losses,Underdog Starting Pitcher Losses,Favorite Starting Pitcher ERA,Underdog Starting Pitcher ERA,Favorite Starting Pitcher WHIP,Underdog Starting Pitcher WHIP,Favorite Starting Pitcher Strikeouts,Underdog Starting Pitcher Strikeouts,Favorite Starting Pitcher Walks,Underdog Starting Pitcher Walks,Favorite Starting Pitcher K/9,Underdog Starting Pitcher K/9,Favorite Starting Pitcher BB/9,Underdog Starting Pitcher BB/9,Favorite Starting Pitcher H/9,Underdog Starting Pitcher H/9,Favorite Starting Pitcher K/BB Ratio,Underdog Starting Pitcher K/BB Ratio,Favorite Starting Pitcher Hits Allowed,Underdog Starting Pitcher Hits Allowed,Favorite Starting Pitcher Runs Allowed,Underdog Starting Pitcher Runs Allowed,Favorite Starting Pitcher Earned Runs,Underdog Starting Pitcher Earned Runs,Favorite Starting Pitcher Home Runs Allowed,Underdog Starting Pitcher Home Runs Allowed,Favorite Starting Pitcher Batters Faced,Underdog Starting Pitcher Batters Faced,Favorite Starting Pitcher Opponent Batting Average,Underdog Starting Pitcher Opponent Batting Average,Favorite Starting Pitcher Pitch Count,Underdog Starting Pitcher Pitch Count,Favorite Starting Pitcher Strikes,Underdog Starting Pitcher Strikes,Favorite Starting Pitcher Wild Pitches,Underdog Starting Pitcher Wild Pitches
2025-05-07,BOS,TEX,TEX,BOS,1,,,,,,6,4,2,,1,,,4,6,2,Tanner Houck,Tyler Mahle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,KC,CHW,CHW,KC,1,,,,,,2,1,1,,1,,,1,2,1,Jonathan Cannon,Michael Wacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,PHI,TB,PHI,TB,0,,,,,,7,0,7,,1,,,7,0,-7,Shane Baz,Cristopher Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,NYY,SD,SD,NYY,1,,,,,,4,3,1,,1,,,3,4,1,Dylan Cease,Max Fried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,CIN,ATL,CIN,ATL,0,,,,,,4,3,1,,1,,,4,3,-1,Grant Holmes,Hunter Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,MIN,BAL,BAL,MIN,1,,,,,,5,2,3,,1,,,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,LAD,MIA,LAD,MIA,0,,,,,,10,1,9,,1,,,10,1,-9,Landon Knack,Valente Bellozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,NYM,ARI,NYM,ARI,0,,,,,,7,1,6,,1,,,7,1,-6,Zac Gallen,David Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,KC,CHW,CHW,KC,1,,,,,,10,0,10,,1,,,0,10,10,Davis Martin,Kris Bubic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,DET,COL,DET,COL,0,,,,,,8,6,2,,1,,,8,6,-2,Chase Dollander,Jackson Jobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,LAA,TOR,TOR,LAA,1,,,,,,5,4,1,,1,,,4,5,1,Yusei Kikuchi,Jose Berrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,MIN,BAL,BAL,MIN,1,,,,,,5,2,3,,1,,,2,5,3,Bailey Ober,Dean Kremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,DET,COL,DET,COL,0,,,,,,10,2,8,,1,,,10,2,-8,Chase Dollander,Jackson Jobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,DET,COL,DET,COL,0,,,,,,11,1,10,,1,,,11,1,-10,Chase Dollander,Jackson Jobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,PHI,TB,PHI,TB,0,,,,,,7,6,1,,1,,,7,6,-1,Jesus Luzardo,Ryan Pepiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,ATL,CIN,CIN,ATL,1,,,,,,5,4,1,,1,,,4,5,1,Spencer Schwellenbach,Nick Lodolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,BOS,TEX,TEX,BOS,1,,,,,,5,0,5,,1,,,0,5,5,Brayan Bello,Jack Leiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,DET,TEX,TEX,DET,1,,,,,,2,1,1,,1,,,1,2,1,Tarik Skubal,Patrick Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,STL,WSH,STL,WSH,0,,,,,,10,0,10,,1,,,10,0,-10,Erick Fedde,Mitchell Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,TOR,LAA,TOR,LAA,0,,,,,,8,5,3,,1,,,8,5,-3,Chris Bassitt,Jose Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,PIT,ATL,ATL,PIT,1,,,,,,3,2,1,,1,,,2,3,1,Bailey Falter,Bryce Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,ARI,LAD,LAD,ARI,1,,,,,,5,3,2,,1,,,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,NYM,CHC,CHC,NYM,1,,,,,,7,2,5,,1,,,2,7,5,Clay Holmes,Jameson Taillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,CLE,PHI,PHI,CLE,1,,,,,,6,0,6,,1,,,0,6,6,Gavin Williams,Aaron Nola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,KC,BOS,BOS,KC,1,,,,,,2,1,1,,1,,,1,2,1,Hunter Dobbins,Michael Lorenzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,CHW,MIA,MIA,CHW,1,,,,,,6,2,4,,1,,,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,TB,MIL,MIL,TB,1,,,,,,4,3,1,,1,,,3,4,1,Zack Littell,Jose Quintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,ATL,PIT,ATL,PIT,0,,,,,,3,2,1,,1,,,3,2,-1,Andrew Heaney,AJ Smith-Shawver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,MIN,SF,SF,MIN,1,,,,,,3,1,2,,1,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,SD,COL,SD,COL,0,,,,,,13,9,4,,1,,,13,9,-4,Antonio Senzatela,Randy Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,BAL,LAA,BAL,LAA,0,,,,,,4,1,3,,1,,,4,1,-3,Kyle Hendricks,Tomoyuki Sugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,LAD,ARI,LAD,ARI,0,,,,,,14,11,3,,1,,,14,11,-3,Eduardo Rodriguez,Roki Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,TOR,SEA,TOR,SEA,0,,,,,,6,3,3,,1,,,6,3,-3,Kevin Gausman,Luis Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,STL,WSH,STL,WSH,0,,,,,,4,2,2,,1,,,4,2,-2,Trevor Williams,Andre Pallante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,HOU,CIN,CIN,HOU,1,,,,,,3,0,3,,1,,,0,3,3,Hunter Brown,Nick Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,NYY,OAK,NYY,OAK,0,,,,,,10,2,8,,1,,,10,2,-8,Will Warren,Osvaldo Bido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,PHI,CLE,PHI,CLE,0,,,,,,7,1,6,,1,,,7,1,-6,Ranger Suarez,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,TEX,DET,TEX,DET,0,,,,,,10,3,7,,1,,,10,3,-7,Jacob deGrom,Jack Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,BOS,KC,BOS,KC,0,,,,,,10,1,9,,1,,,10,1,-9,Cole Ragans,Garrett Crochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,CIN,HOU,CIN,HOU,0,,,,,,13,9,4,,1,,,13,9,-4,Nick Martinez,Hunter Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,MIA,CHW,MIA,CHW,0,,,,,,3,1,2,,1,,,3,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,CHC,NYM,CHC,NYM,0,,,,,,6,5,1,,1,,,6,5,-1,Brad Keller,Tylor Megill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,MIN,SF,SF,MIN,1,,,,,,2,1,1,,1,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,TB,MIL,MIL,TB,1,,,,,,3,2,1,,1,,,2,3,1,Taj Bradley,Tobias Myers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,OAK,NYY,NYY,OAK,1,,,,,,11,7,4,,1,,,7,11,4,Osvaldo Bido,Will Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,MIL,TB,MIL,TB,0,,,,,,4,2,2,,1,,,4,2,-2,Drew Rasmussen,Chad Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,STL,WSH,STL,WSH,0,,,,,,6,1,5,,1,,,6,1,-5,Miles Mikolas,MacKenzie Gore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,PIT,ATL,ATL,PIT,1,,,,,,4,3,1,,1,,,3,4,1,Carmen Mlodzinski,Chris Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,BOS,KC,BOS,KC,0,,,,,,3,1,2,,1,,,3,1,-2,Lucas Giolito,Seth Lugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,TOR,SEA,TOR,SEA,0,,,,,,6,3,3,,1,,,6,3,-3,Bowden Francis,Logan Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,LAA,BAL,BAL,LAA,1,,,,,,5,2,3,,1,,,2,5,3,Jack Kochanowicz,Kyle Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,ARI,LAD,LAD,ARI,1,,,,,,3,0,3,,1,,,0,3,3,Dustin May,Corbin Burnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,NYM,CHC,CHC,NYM,1,,,,,,6,2,4,,1,,,2,6,4,Griffin Canning,Matthew Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,SD,COL,SD,COL,0,,,,,,21,0,21,,1,,,21,0,-21,Bradley Blalock,Stephen Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,TEX,DET,TEX,DET,0,,,,,,6,1,5,,1,,,6,1,-5,Nathan Eovaldi,Reese Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,BAL,LAA,BAL,LAA,0,,,,,,7,3,4,,1,,,7,3,-4,Kyle Gibson,Jack Kochanowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,CHW,MIA,MIA,CHW,1,,,,,,4,2,2,,1,,,2,4,2,Sean Burke,Sandy Alcantara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,TOR,SEA,TOR,SEA,0,,,,,,9,1,8,,1,,,9,1,-8,Bowden Francis,Logan Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,LAD,ARI,LAD,ARI,0,,,,,,8,1,7,,1,,,8,1,-7,Corbin Burnes,Dustin May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,PHI,CLE,PHI,CLE,0,,,,,,3,0,3,,1,,,3,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,NYY,OAK,NYY,OAK,0,,,,,,12,2,10,,1,,,12,2,-10,Luis Severino,Ryan Yarbrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,COL,SD,SD,COL,1,,,,,,9,3,6,,1,,,3,9,6,Stephen Kolek,Bradley Blalock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,MIN,SF,SF,MIN,1,,,,,,7,6,1,,1,,,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,HOU,CIN,CIN,HOU,1,,,,,,6,0,6,,1,,,0,6,6,Chase Petty,Ronel Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,STL,PHI,STL,PHI,0,,,,,,3,2,1,,1,,,3,2,-1,Matthew Liberatore,Cristopher Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,CLE,MIL,MIL,CLE,1,,,,,,5,0,5,,1,,,0,5,5,Freddy Peralta,Ben Lively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,DET,BOS,BOS,DET,1,,,,,,14,2,12,,1,,,2,14,12,Jackson Jobe,Tanner Houck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,ATL,WSH,WSH,ATL,1,,,,,,4,3,1,,1,,,3,4,1,Jake Irvin,Grant Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,CHC,MIA,MIA,CHC,1,,,,,,5,2,3,,1,,,2,5,3,Cal Quantrill,Colin Rea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,NYM,PIT,PIT,NYM,1,,,,,,4,3,1,,1,,,3,4,1,Paul Skenes,David Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,ARI,SF,ARI,SF,0,,,,,,2,1,1,,1,,,2,1,-1,Justin Verlander,Merrill Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,CLE,MIL,MIL,CLE,1,,,,,,2,0,2,,1,,,0,2,2,Logan Allen,Quinn Priester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,TEX,COL,COL,TEX,1,,,,,,2,1,1,,1,,,1,2,1,Chase Dollander,Tyler Mahle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,KC,HOU,KC,HOU,0,,,,,,7,5,2,,1,,,7,5,-2,Michael Wacha,Ryan Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,NYY,SEA,NYY,SEA,0,,,,,,11,5,6,,1,,,11,5,-6,Clarke Schmidt,Emerson Hancock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,LAA,SD,LAA,SD,0,,,,,,9,5,4,,1,,,9,5,-4,Michael King,Yusei Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,NYM,PIT,PIT,NYM,1,,,,,,2,1,1,,1,,,1,2,1,Kodai Senga,Mitch Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,TB,TOR,TB,TOR,0,,,,,,11,9,2,,1,,,11,9,-2,Jose Berrios,Shane Baz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,CHC,MIA,MIA,CHC,1,,,,,,5,4,1,,1,,,4,5,1,Valente Bellozo,Ben Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,DET,BOS,BOS,DET,1,,,,,,10,9,1,,1,,,9,10,1,Brayan Bello,Tyler Holton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,ATL,WSH,WSH,ATL,1,,,,,,5,2,3,,1,,,2,5,3,Spencer Schwellenbach,Michael Soroka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,CHW,CIN,CHW,CIN,0,,,,,,5,1,4,,1,,,5,1,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,SEA,NYY,NYY,SEA,1,,,,,,2,1,1,,1,,,1,2,1,Bryan Woo,Max Fried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,MIN,BAL,MIN,BAL,0,,,,,,6,3,3,,1,,,6,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,OAK,LAD,OAK,LAD,0,,,,,,11,1,10,,1,,,11,1,-10,Landon Knack,Jeffrey Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,SF,ARI,ARI,SF,1,,,,,,10,6,4,,1,,,6,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,MIL,CLE,MIL,CLE,0,,,,,,9,5,4,,1,,,9,5,-4,Gavin Williams,Logan Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,HOU,KC,KC,HOU,1,,,,,,2,1,1,,1,,,1,2,1,Kris Bubic,Framber Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,TEX,COL,COL,TEX,1,,,,,,4,1,3,,1,,,1,4,3,Jack Leiter,Kyle Freeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,PHI,STL,STL,PHI,1,,,,,,2,1,1,,1,,,1,2,1,Jesus Luzardo,Erick Fedde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,CHW,CIN,CHW,CIN,0,,,,,,4,2,2,,1,,,4,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,SD,LAA,LAA,SD,1,,,,,,6,4,2,,1,,,4,6,2,Jose Soriano,Dylan Cease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,NYY,SEA,NYY,SEA,0,,,,,,3,2,1,,1,,,3,2,-1,Max Fried,Bryan Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,STL,PHI,STL,PHI,0,,,,,,14,7,7,,1,,,14,7,-7,Erick Fedde,Jesus Luzardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,DET,BOS,BOS,DET,1,,,,,,6,5,1,,1,,,5,6,1,Hunter Dobbins,Tarik Skubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,TOR,TB,TB,TOR,1,,,,,,3,1,2,,1,,,1,3,2,Ryan Pepiot,Chris Bassitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,PIT,NYM,PIT,NYM,0,,,,,,4,0,4,,1,,,4,0,-4,Clay Holmes,Bailey Falter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,MIA,CHC,MIA,CHC,0,,,,,,3,1,2,,1,,,3,1,-2,Jameson Taillon,Ryan Weathers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,WSH,ATL,WSH,ATL,0,,,,,,5,4,1,,1,,,5,4,-1,Bryce Elder,Mitchell Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,MIN,BAL,MIN,BAL,0,,,,,,8,6,2,,1,,,8,6,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,ARI,SF,ARI,SF,0,,,,,,8,7,1,,1,,,8,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,LAD,OAK,OAK,LAD,1,,,,,,9,3,6,,1,,,3,9,6,Yoshinobu Yamamoto,Gunnar Hoglund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,TEX,COL,COL,TEX,1,,,,,,8,3,5,,1,,,3,8,5,Antonio Senzatela,Patrick Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,HOU,KC,KC,HOU,1,,,,,,4,3,1,,1,,,3,4,1,Colton Gordon,Michael Lorenzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,SD,LAA,LAA,SD,1,,,,,,5,1,4,,1,,,1,5,4,Randy Vasquez,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,CIN,CHW,CHW,CIN,1,,,,,,7,1,6,,1,,,1,7,6,Bryse Wilson,Nick Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,MIN,BAL,MIN,BAL,0,,,,,,4,0,4,,1,,,4,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,TB,TOR,TB,TOR,0,,,,,,8,3,5,,1,,,8,3,-5,Kevin Gausman,Zack Littell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,ATL,WSH,WSH,ATL,1,,,,,,5,2,3,,1,,,2,5,3,AJ Smith-Shawver,Trevor Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,CHC,CHW,CHW,CHC,1,,,,,,13,3,10,,1,,,3,13,10,Shane Smith,Cade Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,NYY,NYM,NYM,NYY,1,,,,,,6,2,4,,1,,,2,6,4,Tylor Megill,Carlos Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,TEX,HOU,HOU,TEX,1,,,,,,1,0,1,,1,,,0,1,1,Hunter Brown,Jacob deGrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,LAD,OAK,OAK,LAD,1,,,,,,19,2,17,,1,,,2,19,17,Osvaldo Bido,Matt Sauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,PHI,PIT,PIT,PHI,1,,,,,,8,4,4,,1,,,4,8,4,Ranger Suarez,Andrew Heaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,MIA,TB,TB,MIA,1,,,,,,9,4,5,,1,,,4,9,5,Max Meyer,Taj Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,WSH,BAL,WSH,BAL,0,,,,,,4,3,1,,1,,,4,3,-1,MacKenzie Gore,Cade Povich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,ATL,BOS,ATL,BOS,0,,,,,,4,2,2,,1,,,4,2,-2,Chris Sale,Garrett Crochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,STL,KC,STL,KC,0,,,,,,10,3,7,,1,,,10,3,-7,Cole Ragans,Andre Pallante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,DET,TOR,DET,TOR,0,,,,,,5,4,1,,1,,,5,4,-1,Jack Flaherty,Bowden Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,CIN,CLE,CLE,CIN,1,,,,,,5,4,1,,1,,,4,5,1,Tanner Bibee,Brady Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,TOR,DET,DET,TOR,1,,,,,,2,1,1,,1,,,1,2,1,Reese Olson,Eric Lauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,HOU,TEX,HOU,TEX,0,,,,,,6,3,3,,1,,,6,3,-3,Nathan Eovaldi,Lance McCullers Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,ARI,COL,COL,ARI,1,,,,,,8,0,8,,1,,,0,8,8,Carson Palmquist,Corbin Burnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,SEA,SD,SEA,SD,0,,,,,,5,1,4,,1,,,5,1,-4,Stephen Kolek,Logan Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,LAA,LAD,LAA,LAD,0,,,,,,6,2,4,,1,,,6,2,-4,Dustin May,Jack Kochanowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
