balldontlie_game_id,date,home_starter_id,away_starter_id,home_starter_bb_per_9_entering,away_starter_bb_per_9_entering,home_starter_bb_per_9_l5,away_starter_bb_per_9_l5,home_starter_h_per_9_entering,away_starter_h_per_9_entering,home_starter_hr_per_9_entering,away_starter_hr_per_9_entering,home_starter_hr_per_9_l10,away_starter_hr_per_9_l10,home_starter_ip_per_gs_entering,away_starter_ip_per_gs_entering,home_starter_ip_per_gs_l5,away_starter_ip_per_gs_l5,home_starter_k_bb_ratio_entering,away_starter_k_bb_ratio_entering,home_starter_k_bb_ratio_l10,away_starter_k_bb_ratio_l10,home_starter_k_bb_ratio_l5,away_starter_k_bb_ratio_l5,home_starter_pitching_era_entering,away_starter_pitching_era_entering,home_starter_pitching_era_l10,away_starter_pitching_era_l10,home_starter_pitching_era_l5,away_starter_pitching_era_l5,home_starter_pitching_gp_entering,away_starter_pitching_gp_entering,home_starter_pitching_gs_entering,away_starter_pitching_gs_entering,home_starter_pitching_ip_entering,away_starter_pitching_ip_entering,home_starter_pitching_k_per_9_entering,away_starter_pitching_k_per_9_entering,home_starter_pitching_k_per_9_l10,away_starter_pitching_k_per_9_l10,home_starter_pitching_k_per_9_l5,away_starter_pitching_k_per_9_l5,home_starter_pitching_whip_entering,away_starter_pitching_whip_entering,home_starter_pitching_whip_l10,away_starter_pitching_whip_l10,home_starter_pitching_whip_l5,away_starter_pitching_whip_l5,home_starter_qs_rate_entering,away_starter_qs_rate_entering,home_starter_qs_rate_l10,away_starter_qs_rate_l10,home_starter_win_pct_entering,away_starter_win_pct_entering
40954,2025-08-06,656849,668909,3.05,4.89,3.11,5.07,8.18,7.42,0.52,1.22,0.54,1.23,6.05,5.25,6.02,5.16,2.46,1.82,2.55,1.81,2.46,1.74,2.83,3.51,2.86,2.81,2.37,3.03,20.0,21.0,20.0,21.0,121.0,110.33,7.51,8.89,6.71,7.65,6.82,8.8,1.25,1.37,1.22,1.18,1.29,1.21,0.65,0.38,0.6,0.32,0.64,0.6
40955,2025-08-06,676083,681293,0.75,3.0,0.72,0.0,8.95,1.5,0.15,0.0,0.0,0.0,8.62,6.0,10.24,0.0,8.8,2.5,0.0,0.0,10.32,0.0,3.28,1.5,0.0,0.0,2.79,0.0,12.0,1.0,7.0,1.0,60.33,6.0,6.56,7.5,0.0,0.0,5.59,0.0,1.08,0.5,0.0,0.0,1.0,0.0,0.43,1.0,0.0,0.0,0.71,1.0
40956,2025-08-06,669160,608379,3.91,2.68,3.74,2.66,8.36,8.28,1.36,0.84,1.17,0.9,5.82,5.59,5.63,5.62,2.14,2.57,2.45,2.76,2.22,2.63,4.73,3.53,5.16,3.88,5.29,4.26,18.0,21.0,17.0,21.0,99.0,117.33,8.36,6.9,8.95,7.44,7.79,5.68,1.36,1.22,1.45,1.17,1.48,1.22,0.47,0.43,0.45,0.45,0.5,0.31
40957,2025-08-06,675911,500779,3.72,3.61,3.58,3.78,6.94,8.42,1.24,1.2,1.34,1.06,5.59,5.49,5.56,5.48,2.97,1.67,2.92,1.69,2.99,1.61,3.72,3.5,3.53,3.86,3.23,4.5,13.0,15.0,13.0,15.0,72.67,82.33,11.02,6.01,11.35,5.7,10.57,6.11,1.18,1.34,1.16,1.4,1.24,1.21,0.54,0.27,0.39,0.28,0.33,0.64
40958,2025-08-06,656427,701487,3.61,0.0,3.64,0.0,7.88,0.0,1.56,0.0,1.61,0.0,5.22,0.0,5.25,0.0,3.11,0.0,3.18,0.0,3.05,0.0,4.51,0.0,5.19,0.0,3.55,0.0,21.0,0.0,21.0,0.0,109.67,0.0,11.24,0.0,11.62,0.0,13.14,0.0,1.28,0.0,1.47,0.0,1.42,0.0,0.38,0.0,0.36,0.0,0.38,0.0
40959,2025-08-06,676917,605488,0.0,2.92,0.0,3.15,0.0,7.88,0.0,1.5,0.0,1.44,0.0,6.0,0.0,6.05,0.0,2.44,0.0,2.2,0.0,2.27,0.0,4.13,0.0,4.3,0.0,4.18,0.0,22.0,0.0,20.0,0.0,120.0,0.0,7.13,0.0,7.25,0.0,6.43,0.0,1.2,0.0,1.16,0.0,1.11,0.0,0.65,0.0,0.65,0.0,0.56
40960,2025-08-06,571760,592662,2.94,3.63,3.04,3.43,8.5,6.63,1.68,1.05,1.36,0.9,5.35,5.86,5.41,5.92,2.23,2.58,2.17,2.82,2.2,2.81,4.79,2.93,6.84,3.53,7.66,3.52,21.0,22.0,20.0,22.0,107.0,129.0,6.56,9.35,6.31,8.59,6.2,7.04,1.27,1.14,1.42,1.18,1.54,1.11,0.35,0.59,0.38,0.64,0.36,0.64
40961,2025-08-06,690990,671096,2.88,2.44,2.87,2.39,8.91,7.23,0.92,0.96,1.15,0.96,5.72,5.74,5.69,5.7,2.27,3.39,2.97,3.37,2.33,3.47,3.67,2.09,3.48,2.3,3.58,2.89,13.0,18.0,12.0,18.0,68.67,103.33,6.55,8.27,6.63,7.18,6.18,7.39,1.31,1.07,1.29,1.02,1.34,1.36,0.25,0.44,0.21,0.36,0.57,0.89
40962,2025-08-06,683004,607074,4.39,3.25,4.23,3.2,7.51,6.16,1.07,1.25,1.07,1.11,5.13,5.91,5.06,5.93,1.84,3.13,1.73,3.33,1.83,3.19,4.09,3.18,4.03,3.92,3.0,4.13,18.0,22.0,18.0,22.0,92.33,130.0,8.09,10.18,9.29,8.95,10.67,8.89,1.32,1.05,1.38,1.19,1.33,1.31,0.28,0.45,0.2,0.49,0.54,0.61
40963,2025-08-06,607536,592332,2.31,2.71,2.22,2.73,11.37,7.19,1.24,1.1,0.96,1.12,5.33,5.84,5.26,5.82,2.85,3.3,3.4,3.59,3.0,3.17,5.24,3.82,4.5,3.97,5.53,2.51,19.0,21.0,19.0,21.0,101.33,122.67,6.57,8.95,6.27,9.69,5.53,10.05,1.52,1.1,1.46,1.29,1.48,1.22,0.47,0.48,0.46,0.48,0.17,0.5
40964,2025-08-06,669923,686563,2.18,3.06,1.94,3.21,8.18,9.58,1.23,1.43,1.58,1.3,5.5,5.89,5.43,5.97,4.25,2.4,4.5,2.28,4.71,2.22,4.5,4.48,3.45,4.47,3.37,4.01,12.0,17.0,12.0,15.0,66.0,88.33,9.27,7.34,9.42,7.19,9.82,7.66,1.15,1.4,1.05,1.38,0.99,1.42,0.42,0.33,0.29,0.39,0.5,0.36
40965,2025-08-06,543101,641482,2.31,22.5,0.0,0.0,7.33,27.0,1.93,22.5,0.0,0.0,23.33,2.0,0.0,0.0,4.0,0.4,0.0,0.0,0.0,0.0,3.86,36.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,23.33,2.0,9.26,9.0,0.0,0.0,0.0,0.0,1.07,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
40966,2025-08-06,660271,669461,2.25,2.06,1.6,1.78,6.75,9.37,0.75,0.86,0.0,0.74,2.0,5.51,1.53,5.67,4.33,3.46,0.0,5.13,0.0,4.26,1.5,4.04,0.0,5.16,0.82,3.91,6.0,19.0,6.0,19.0,12.0,104.67,9.75,7.14,0.0,6.19,10.64,6.04,1.0,1.27,0.0,1.51,0.91,1.62,0.0,0.53,0.0,0.59,0.0,0.43
41511,2025-08-07,694973,663903,2.17,3.53,2.27,3.69,5.95,8.45,0.41,1.07,0.44,1.05,6.05,5.22,6.08,5.2,4.56,2.35,4.26,2.11,4.27,2.22,1.83,4.6,1.4,4.59,0.67,5.63,22.0,21.0,22.0,21.0,133.0,109.67,9.88,8.29,10.77,9.18,12.0,9.38,0.9,1.33,0.88,1.33,0.89,1.33,0.64,0.38,0.69,0.36,0.43,0.5
41512,2025-08-07,471911,691587,2.81,3.07,2.81,3.43,10.97,5.52,1.97,0.41,0.0,0.0,5.33,4.89,5.4,4.7,2.5,3.07,0.0,0.0,2.53,2.77,5.91,3.07,0.0,3.07,5.47,1.29,8.0,9.0,6.0,9.0,32.0,44.0,7.03,9.41,0.0,9.41,6.57,10.29,1.53,0.95,0.0,0.95,1.5,0.64,0.0,0.22,0.0,0.0,0.5,0.5
41513,2025-08-07,680730,682052,3.33,3.88,3.45,3.54,9.34,8.17,1.03,1.52,1.02,1.69,5.41,5.42,5.39,5.58,1.76,2.82,1.71,3.03,1.73,3.14,4.91,4.29,5.2,4.76,5.93,5.73,21.0,16.0,21.0,12.0,113.67,65.0,5.86,10.94,5.7,10.94,4.94,9.82,1.41,1.34,1.49,1.27,1.68,1.41,0.43,0.33,0.45,0.41,0.41,0.33
41514,2025-08-07,669302,681343,2.24,3.84,2.11,3.87,6.72,7.89,1.24,0.93,1.27,0.61,5.17,4.81,5.1,4.97,5.83,2.19,6.99,2.32,6.21,2.14,3.36,4.26,3.81,6.44,3.04,11.29,14.0,18.0,14.0,18.0,72.33,86.67,13.06,8.41,13.23,8.93,12.82,8.35,1.0,1.3,1.15,1.52,1.12,1.8,0.14,0.22,0.13,0.27,0.43,0.3
41651,2025-08-08,669373,543294,1.28,2.19,1.17,2.26,6.26,9.03,0.61,1.52,0.64,1.52,6.37,5.33,6.39,5.37,9.0,2.69,11.01,2.45,9.85,2.68,2.09,4.72,1.66,4.22,1.42,4.38,21.0,20.0,21.0,20.0,133.67,106.67,11.51,5.91,10.94,6.24,13.07,5.47,0.84,1.25,0.83,1.24,0.73,1.01,0.62,0.35,0.6,0.36,0.77,0.46
41652,2025-08-08,656605,695505,2.34,3.95,2.18,4.47,8.5,9.88,0.71,1.32,0.65,0.0,5.77,4.56,5.91,3.78,3.03,3.75,3.17,0.0,3.24,3.24,3.69,6.26,3.63,0.0,2.93,6.45,22.0,6.0,22.0,6.0,127.0,27.33,7.09,14.82,6.95,0.0,7.48,14.91,1.2,1.54,1.14,0.0,1.16,1.61,0.68,0.17,0.69,0.0,0.29,0.0
41653,2025-08-08,693645,686613,5.52,2.76,0.0,2.65,11.05,6.24,1.84,0.87,0.0,0.81,4.89,5.9,0.0,6.03,1.67,3.92,0.0,4.04,0.0,4.07,4.91,2.54,0.0,3.2,0.0,5.54,3.0,21.0,3.0,21.0,14.67,124.0,9.2,10.81,0.0,11.18,0.0,10.73,1.84,1.0,0.0,1.1,0.0,1.42,0.0,0.62,0.0,0.73,0.5,0.64
41654,2025-08-08,693821,665795,3.61,3.16,3.31,3.35,10.92,7.95,1.75,0.96,1.66,1.06,5.14,5.22,5.24,5.17,2.09,2.91,2.48,2.64,2.3,2.8,6.29,3.35,7.3,2.33,10.97,2.43,17.0,18.0,17.0,18.0,87.33,94.0,7.52,9.19,7.84,8.83,7.59,8.19,1.61,1.23,1.86,1.11,2.48,0.94,0.35,0.22,0.42,0.11,0.36,0.44
41655,2025-08-08,608372,669372,2.31,2.05,2.05,2.88,9.66,8.59,1.73,1.84,1.62,0.0,5.45,7.33,5.48,6.55,2.54,4.7,3.04,0.0,2.71,3.86,4.38,3.89,5.9,0.0,7.11,4.19,20.0,13.0,20.0,6.0,109.0,44.0,5.86,9.61,6.97,0.0,7.46,9.54,1.33,1.18,1.69,0.0,1.74,1.16,0.4,0.17,0.41,0.0,0.62,0.5
41656,2025-08-08,700241,571510,1.36,2.11,1.09,1.96,9.55,7.42,0.55,0.8,0.0,0.92,6.6,5.89,8.16,5.85,3.8,3.79,0.0,4.06,6.46,4.17,4.91,2.47,0.0,1.88,5.93,1.97,6.0,21.0,5.0,21.0,33.0,123.67,5.18,8.01,0.0,6.64,4.61,7.88,1.21,1.06,0.0,0.87,1.39,0.94,0.2,0.67,0.0,0.69,0.5,0.73
41657,2025-08-08,650644,676440,3.25,2.45,3.63,2.64,8.76,8.55,1.41,1.49,1.74,1.51,4.9,5.76,4.81,5.77,2.09,3.24,2.05,2.86,1.81,2.98,4.38,4.39,4.01,4.97,3.86,6.15,13.0,21.0,13.0,21.0,63.67,121.0,6.79,7.96,6.79,8.84,6.66,8.54,1.34,1.22,1.35,1.17,1.09,1.37,0.08,0.38,0.02,0.41,0.25,0.44
41658,2025-08-08,657746,607625,1.78,2.81,1.82,2.73,6.53,7.36,1.04,1.44,1.05,1.39,6.07,5.93,6.11,5.94,5.71,2.81,5.47,2.77,5.53,2.88,2.82,3.03,3.09,2.61,2.7,3.9,21.0,20.0,20.0,20.0,121.33,118.67,10.16,7.89,10.03,9.05,9.9,8.4,0.92,1.13,1.03,1.11,1.03,1.27,0.55,0.55,0.55,0.55,0.67,0.62
41659,2025-08-08,605540,673540,1.21,4.31,0.0,3.98,5.24,6.62,1.61,0.74,0.0,0.41,5.58,5.35,0.0,5.52,9.67,2.0,0.0,2.14,0.0,2.17,2.01,2.0,0.0,2.38,2.01,3.04,4.0,16.0,4.0,16.0,22.33,85.67,11.69,8.61,0.0,8.66,11.69,8.75,0.72,1.21,0.0,1.25,0.72,1.31,0.75,0.38,0.0,0.43,1.0,0.7
41660,2025-08-08,518876,650911,2.66,2.27,2.56,2.41,6.85,7.58,0.98,0.69,0.98,0.7,5.85,6.22,5.82,6.08,3.18,4.21,3.61,3.6,3.41,4.01,3.22,2.55,2.56,1.9,2.35,1.95,22.0,21.0,22.0,21.0,128.67,130.67,8.46,9.57,8.6,8.75,6.16,8.76,1.06,1.09,1.06,0.92,1.01,0.92,0.59,0.67,0.56,0.62,0.6,0.75
41661,2025-08-08,601713,621111,2.37,4.12,2.34,4.05,6.51,9.74,0.96,1.81,1.03,1.83,5.79,4.98,5.74,4.89,4.09,1.73,4.1,2.17,4.24,1.83,2.81,5.72,2.88,7.21,1.17,4.39,21.0,18.0,21.0,18.0,121.67,89.67,9.69,7.13,9.1,6.47,8.8,5.06,0.99,1.54,0.96,1.83,0.85,1.46,0.62,0.33,0.57,0.32,0.77,0.5
41662,2025-08-08,668678,596295,3.33,2.33,3.49,2.01,8.86,12.57,1.63,1.86,1.63,0.0,5.77,4.83,5.77,4.86,2.57,2.2,2.28,0.0,2.47,2.15,5.6,6.28,5.67,0.0,5.1,6.37,22.0,8.0,22.0,8.0,127.0,38.67,8.57,5.12,8.2,0.0,9.9,6.37,1.35,1.66,1.31,0.0,1.17,1.79,0.32,0.0,0.34,0.0,0.37,0.0
41663,2025-08-08,622491,656876,2.55,2.24,2.74,2.17,8.36,7.09,0.85,0.9,1.01,0.91,5.77,4.78,5.74,4.89,3.08,3.48,2.7,3.77,2.86,3.54,3.19,2.96,3.38,3.83,2.05,5.63,22.0,21.0,22.0,21.0,127.0,100.33,7.87,7.8,8.59,8.29,9.39,8.44,1.21,1.04,1.14,1.18,0.98,1.44,0.59,0.19,0.58,0.24,0.57,0.62
41664,2025-08-08,477132,453286,2.72,2.06,2.77,2.52,8.9,7.71,0.91,2.06,0.99,0.0,4.97,5.0,4.97,4.57,2.17,4.88,1.89,0.0,2.27,3.69,3.62,4.89,3.19,0.0,4.0,4.67,12.0,7.0,12.0,7.0,59.67,35.0,5.88,10.03,6.04,0.0,5.0,11.33,1.29,1.09,1.27,0.0,1.26,0.96,0.25,0.29,0.16,0.0,0.67,0.5
41665,2025-08-08,657424,663623,2.79,2.91,0.0,2.95,7.45,8.74,0.0,1.63,0.0,1.58,0.0,5.76,0.0,5.79,2.33,2.1,0.0,2.23,0.0,2.14,0.0,4.69,0.0,5.74,0.0,4.55,9.0,22.0,0.0,22.0,9.67,126.67,6.52,6.11,0.0,6.58,0.0,4.88,1.14,1.29,0.0,1.46,0.0,1.27,0.0,0.41,0.0,0.43,0.0,0.62
41802,2025-08-09,450203,579328,4.26,3.8,4.17,3.93,9.77,9.0,1.42,1.2,1.4,1.06,5.96,5.57,5.95,5.61,2.1,2.44,2.17,2.19,2.25,2.36,5.42,3.3,3.98,3.39,4.91,5.26,23.0,23.0,17.0,23.0,101.33,128.0,8.97,9.28,9.28,10.65,7.36,9.12,1.56,1.42,1.47,1.22,1.53,1.64,0.35,0.35,0.26,0.41,0.47,0.36
41803,2025-08-09,677952,607259,4.63,2.16,0.0,2.04,6.94,8.85,0.0,1.12,0.0,1.12,0.0,5.76,0.0,5.84,1.67,2.97,0.0,3.17,0.0,3.09,1.54,4.69,0.0,6.07,0.0,6.67,7.0,23.0,0.0,21.0,11.67,121.0,7.71,6.4,0.0,6.55,0.0,5.67,1.29,1.22,0.0,1.35,0.0,1.44,0.0,0.38,0.0,0.46,1.0,0.5
41804,2025-08-09,661563,664285,0.0,2.96,0.0,3.08,0.0,7.05,0.0,0.54,0.0,0.58,0.0,6.38,0.0,6.39,0.0,3.2,0.0,3.02,0.0,2.98,0.0,2.62,0.0,1.8,0.0,1.74,0.0,21.0,0.0,21.0,0.0,134.0,0.0,9.47,0.0,10.66,0.0,11.32,0.0,1.11,0.0,1.08,0.0,1.06,0.0,0.76,0.0,0.75,0.0,0.73
41805,2025-08-09,607200,645261,4.15,3.47,4.16,3.56,9.39,9.33,1.27,1.07,0.93,1.19,5.06,5.19,5.2,5.12,1.35,1.93,1.4,1.8,1.32,1.92,5.33,6.36,7.36,4.5,11.09,4.66,21.0,21.0,21.0,21.0,106.33,109.0,5.59,6.69,5.52,6.36,4.34,5.59,1.5,1.42,1.8,1.21,2.2,1.28,0.29,0.24,0.38,0.23,0.21,0.4
41806,2025-08-09,687064,678022,3.93,3.2,4.45,0.0,11.29,5.03,1.96,0.92,0.0,0.0,4.58,0.0,4.38,0.0,2.12,2.71,0.0,0.0,1.93,0.0,6.63,2.75,0.0,0.0,6.38,0.0,8.0,8.0,8.0,0.0,36.67,19.67,8.35,8.69,0.0,0.0,8.63,0.0,1.69,0.92,0.0,0.0,1.54,0.0,0.12,0.0,0.0,0.0,0.0,0.0
41807,2025-08-09,669467,607067,2.85,2.38,2.91,2.35,8.92,9.51,1.08,1.61,1.24,1.49,5.57,5.89,5.54,6.03,2.05,2.68,2.02,2.77,2.01,2.73,4.62,4.25,5.04,5.01,5.16,3.9,21.0,22.0,21.0,18.0,117.0,106.0,5.85,6.37,5.53,5.31,4.85,6.18,1.31,1.32,1.25,1.35,1.18,1.19,0.38,0.28,0.38,0.27,0.46,0.62
41808,2025-08-09,680732,676282,4.09,5.04,4.03,4.8,8.6,7.92,1.36,1.26,1.45,0.0,6.22,10.0,6.09,16.93,1.94,2.25,1.65,0.0,1.86,2.44,4.17,4.14,4.07,0.0,3.09,4.57,21.0,26.0,17.0,5.0,105.67,50.0,7.92,11.34,8.95,0.0,10.03,11.22,1.41,1.44,1.46,0.0,1.34,1.52,0.41,0.0,0.45,0.0,0.33,0.67
41809,2025-08-09,641927,702070,2.15,2.56,2.25,2.77,10.57,6.44,2.05,1.0,1.33,0.91,5.41,5.79,5.33,5.77,3.36,3.09,3.41,2.47,3.18,2.69,5.28,2.44,6.41,3.09,9.0,1.84,17.0,14.0,17.0,14.0,92.0,81.0,7.24,7.89,7.26,8.95,7.2,10.12,1.41,1.0,1.46,1.08,1.53,0.99,0.35,0.5,0.47,0.64,0.4,0.56
41810,2025-08-09,668964,657585,5.51,0.0,0.0,0.0,8.27,0.0,0.55,0.0,0.0,0.0,4.08,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,3.86,0.0,5.0,0.0,4.0,0.0,16.33,0.0,6.06,0.0,0.0,0.0,6.06,0.0,1.53,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41811,2025-08-09,594798,666200,1.89,3.27,1.91,3.23,6.4,9.07,1.16,0.74,1.01,0.71,5.89,5.5,5.92,5.46,5.0,3.18,4.64,3.43,4.78,3.28,2.55,4.31,2.69,5.33,4.13,5.26,21.0,22.0,21.0,22.0,123.67,121.0,9.46,10.41,10.14,10.48,11.44,10.17,0.92,1.37,0.88,1.42,1.06,1.25,0.57,0.5,0.54,0.52,0.77,0.64
41812,2025-08-09,650633,608337,2.86,2.67,2.94,2.69,6.08,8.62,0.89,1.33,0.0,1.27,5.59,5.48,5.56,5.51,3.5,2.96,0.0,2.78,3.5,2.96,2.32,3.8,2.32,3.23,2.25,3.41,9.0,16.0,9.0,16.0,50.33,87.67,10.01,7.9,10.01,8.25,10.29,8.07,0.99,1.25,0.99,1.15,0.93,1.1,0.22,0.62,0.0,0.59,0.8,0.78
41813,2025-08-09,593958,687134,3.3,1.91,3.29,2.61,11.56,12.82,1.75,1.64,1.62,0.0,5.15,5.5,5.1,5.56,2.88,2.29,3.02,0.0,3.02,1.63,5.63,7.09,4.67,0.0,6.23,6.23,18.0,8.0,18.0,6.0,92.67,33.0,9.52,4.36,8.65,0.0,8.31,4.5,1.65,1.64,1.63,0.0,1.85,1.54,0.22,0.17,0.18,0.0,0.3,0.33
41814,2025-08-09,688138,671212,3.23,3.63,2.93,0.0,9.7,4.03,1.55,0.81,1.42,0.0,5.33,11.17,5.49,0.0,2.17,2.67,2.2,0.0,2.26,0.0,4.22,2.82,4.5,0.0,5.63,0.0,12.0,6.0,12.0,2.0,64.0,22.33,7.03,9.67,7.0,0.0,7.5,0.0,1.44,0.85,1.39,0.0,1.63,0.0,0.17,0.0,0.21,0.0,0.5,0.5
41815,2025-08-09,605483,605135,8.0,2.2,0.0,2.32,10.0,9.88,0.0,1.32,0.0,1.1,4.5,5.59,0.0,5.64,0.5,4.03,0.0,3.97,0.0,3.81,2.0,4.24,0.0,4.76,0.0,4.08,2.0,23.0,2.0,22.0,9.0,123.0,4.0,8.85,0.0,8.26,0.0,8.79,2.0,1.34,0.0,1.32,0.0,1.29,0.0,0.41,0.0,0.36,1.0,0.69
41816,2025-08-09,687931,695418,3.6,2.91,0.0,3.56,9.0,7.87,1.8,0.61,0.0,0.0,5.0,9.29,0.0,7.76,1.5,2.46,0.0,0.0,0.0,2.1,7.2,3.27,0.0,0.0,0.0,2.95,1.0,37.0,1.0,8.0,5.0,74.33,5.4,7.14,0.0,0.0,0.0,7.23,1.4,1.2,0.0,0.0,0.0,1.05,0.0,0.12,0.0,0.0,0.0,0.29
632431,2025-08-09,694462,687473,0.0,3.04,0.0,3.43,0.0,10.24,0.0,1.46,0.0,1.27,0.0,6.15,0.0,5.86,0.0,3.04,0.0,2.69,0.0,2.81,0.0,5.17,0.0,6.12,0.0,5.65,0.0,23.0,0.0,13.0,0.0,80.0,0.0,9.22,0.0,9.26,0.0,9.08,0.0,1.48,0.0,1.62,0.0,1.28,0.0,0.15,0.0,0.06,0.0,0.6
42117,2025-08-10,663554,686799,2.48,4.65,2.27,4.29,9.45,9.94,1.14,1.46,1.24,1.54,5.24,4.93,5.51,5.03,3.23,1.33,3.4,1.47,3.48,1.47,3.43,5.75,4.44,6.6,5.24,7.06,18.0,20.0,18.0,20.0,94.33,98.67,8.01,6.2,8.29,6.6,8.06,4.15,1.33,1.62,1.65,1.67,1.61,1.89,0.33,0.2,0.34,0.27,0.69,0.25
42118,2025-08-10,681347,641793,3.26,1.42,3.47,1.28,8.07,8.64,1.24,1.76,1.67,1.94,4.83,6.06,4.73,6.11,2.86,4.24,2.9,5.09,2.69,4.78,3.88,3.58,3.08,3.22,3.47,3.45,13.0,22.0,12.0,22.0,58.0,133.33,9.31,6.01,9.97,6.29,9.64,5.65,1.26,1.12,1.21,1.14,1.2,1.29,0.17,0.59,0.03,0.64,0.25,0.5
42119,2025-08-10,608331,669920,2.15,4.91,1.98,0.0,7.12,11.57,0.67,1.75,0.64,0.0,6.09,8.56,6.17,0.0,3.91,1.43,4.43,0.0,4.24,0.0,2.62,7.36,3.51,0.0,5.54,0.0,22.0,8.0,22.0,3.0,134.0,25.67,8.4,7.01,8.39,0.0,7.27,0.0,1.03,1.83,1.1,0.0,1.38,0.0,0.64,0.33,0.7,0.0,0.75,0.5
42120,2025-08-10,666214,615698,4.5,2.4,0.0,2.51,8.48,9.4,1.04,1.2,0.0,1.26,17.33,4.65,0.0,4.59,1.88,2.96,0.0,2.67,0.0,2.89,5.02,4.79,0.0,3.72,0.0,2.92,29.0,21.0,3.0,21.0,52.0,97.67,8.48,7.1,0.0,7.26,0.0,7.66,1.44,1.31,0.0,1.1,0.0,1.01,0.33,0.05,0.0,0.02,0.5,0.33
42121,2025-08-10,700249,806960,3.2,0.0,3.29,0.0,10.3,0.0,1.39,0.0,1.53,0.0,5.39,0.0,5.18,0.0,2.96,0.0,2.76,0.0,2.73,0.0,5.15,0.0,5.47,0.0,4.66,0.0,13.0,0.0,12.0,0.0,64.67,0.0,9.46,0.0,9.28,0.0,12.1,0.0,1.5,0.0,1.44,0.0,1.45,0.0,0.17,0.0,0.26,0.0,0.29,0.0
42122,2025-08-10,543243,684007,1.48,1.84,1.54,2.04,9.49,7.48,1.11,1.73,1.0,1.54,5.52,5.53,5.63,5.62,6.65,3.71,6.07,2.8,6.4,3.17,4.38,3.25,5.33,3.79,8.44,4.18,22.0,15.0,22.0,15.0,121.33,83.0,9.87,6.83,9.8,6.91,10.97,7.07,1.22,1.04,1.36,1.06,1.88,1.11,0.41,0.33,0.51,0.3,0.67,0.67
42123,2025-08-10,663436,677944,2.56,2.59,2.28,2.74,8.77,8.37,1.18,1.53,1.16,1.73,6.09,5.87,6.18,5.65,2.42,2.86,2.55,3.07,2.58,3.03,3.84,3.77,4.19,3.39,4.71,3.93,16.0,13.0,15.0,13.0,91.33,76.33,6.21,7.43,6.52,6.79,7.85,5.5,1.26,1.22,1.22,1.16,1.26,1.11,0.47,0.46,0.52,0.31,0.27,0.56
42124,2025-08-10,570632,686701,2.45,4.54,0.0,3.92,11.29,6.06,2.45,1.01,0.0,0.0,9.17,5.1,0.0,5.64,2.0,1.89,0.0,0.0,0.0,2.01,5.4,2.78,0.0,0.0,0.0,3.8,9.0,11.0,2.0,7.0,18.33,35.67,4.91,8.58,0.0,0.0,0.0,10.97,1.53,1.18,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.0
42125,2025-08-10,682990,640455,3.02,2.08,3.11,0.0,8.05,5.71,1.01,1.04,0.99,0.0,7.16,5.78,7.24,0.0,2.47,5.5,1.97,0.0,2.37,0.0,3.27,2.08,2.62,0.0,2.48,0.0,20.0,4.0,15.0,3.0,107.33,17.33,7.46,11.42,7.86,0.0,9.66,0.0,1.23,0.87,1.08,0.0,1.07,0.0,0.53,0.0,0.41,0.0,0.83,0.5
42126,2025-08-10,571578,554430,2.63,1.89,2.58,1.93,8.78,6.13,1.15,0.94,1.32,0.96,5.48,6.37,5.5,6.38,2.91,6.14,2.64,5.65,2.83,5.95,3.78,2.56,3.83,2.71,2.3,2.86,20.0,21.0,20.0,21.0,109.67,133.67,7.63,11.58,8.31,12.0,9.22,11.94,1.27,0.89,1.28,0.9,1.17,0.81,0.25,0.71,0.26,0.75,0.46,0.69
42127,2025-08-10,656302,678394,3.57,3.35,3.37,3.35,8.44,8.18,1.29,0.98,1.09,0.93,5.38,6.11,5.41,6.1,3.26,2.02,3.38,1.81,3.38,2.05,4.79,3.19,4.94,2.83,5.67,2.67,22.0,19.0,22.0,18.0,118.33,110.0,11.64,6.79,12.35,6.94,12.0,7.49,1.34,1.28,1.39,1.09,1.37,1.07,0.27,0.61,0.32,0.52,0.23,0.58
42128,2025-08-10,694297,685299,1.93,2.77,2.05,2.06,9.83,11.08,1.55,1.04,1.62,0.0,5.29,5.2,5.24,5.82,3.92,1.88,3.46,0.0,3.75,2.88,5.11,4.85,5.17,0.0,4.35,4.85,22.0,5.0,22.0,5.0,116.33,26.0,7.58,5.19,8.17,0.0,7.55,5.19,1.31,1.54,1.3,0.0,1.1,1.54,0.36,0.4,0.39,0.0,0.59,0.4
42129,2025-08-10,693433,605288,1.69,2.88,1.66,2.85,7.04,8.13,1.35,0.39,1.18,0.33,6.33,6.24,6.34,6.26,5.08,2.14,5.53,2.35,5.2,2.23,3.11,2.1,3.45,2.3,3.69,1.91,21.0,11.0,21.0,11.0,133.0,68.67,8.59,6.16,9.19,6.46,8.81,5.73,0.97,1.22,0.99,1.26,0.98,1.18,0.71,0.82,0.74,0.89,0.57,0.75
