id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war,balldontlie_game_id
777373,2025-06-24,700241,592791,Michael McGreevy,Jameson Taillon,138,112,STL,CHC,2025,2025,0,0,regular,regular,2,15,2,15,0,10,1,8,1,7,4.09,3.84,0,0,0,0,11.0,86.7,11,73,5,37,1,18,1,17,1.09,1.04,10,67,8.18,6.96,,,28124
777383,2025-06-24,673929,669194,Jordan Leasure,Ryne Nelson,145,109,CWS,AZ,2025,2025,0,0,regular,regular,0,6,0,6,0,1,0,3,0,2,0.0,3.34,0,0,0,0,0.0,29.7,0,21,0,11,0,3,0,12,0.0,1.11,0,18,0.0,5.46,,,28123
777378,2025-06-24,663460,671737,Kris Bubic,Taj Bradley,118,139,KC,TB,2025,2025,0,0,regular,regular,14,15,14,15,9,8,8,6,6,7,2.12,4.95,0,0,0,0,85.0,80.0,68,74,20,44,3,12,27,34,1.12,1.35,88,73,9.32,8.21,,,28128
777385,2025-06-24,695505,607074,Chase Burns,Carlos Rodón,113,147,CIN,NYY,2025,2025,0,0,regular,regular,0,16,0,16,0,8,0,9,0,7,0.0,3.1,0,0,0,0,0.0,95.7,0,61,0,33,0,13,0,33,0.0,0.98,0,114,0.0,10.72,,,28119
777387,2025-06-24,593423,675911,Frankie Montas,Spencer Strider,121,144,NYM,ATL,2025,2025,0,0,regular,regular,0,7,0,7,0,3,0,2,0,5,0.0,3.89,0,0,0,0,0.0,37.0,0,29,0,16,0,5,0,13,0.0,1.14,0,45,0.0,10.95,,,28118
777384,2025-06-24,671106,641778,Logan Allen,Eric Lauer,114,141,CLE,TOR,2025,2025,0,0,regular,regular,13,4,13,4,2,0,5,1,4,1,4.27,3.78,0,0,0,0,65.3,16.7,68,17,31,7,8,4,30,4,1.5,1.26,48,19,6.61,10.26,,,28122
777386,2025-06-24,669373,622663,Tarik Skubal,Luis Severino,116,133,DET,ATH,2025,2025,0,0,regular,regular,15,16,15,16,9,7,11,5,4,11,2.06,4.42,0,0,0,0,96.0,95.7,70,98,22,47,6,7,12,30,0.85,1.34,117,66,10.97,6.21,,,28120
777380,2025-06-24,450203,656641,Charlie Morton,Jacob Latz,110,140,BAL,TEX,2025,2025,0,0,regular,regular,11,1,11,1,3,0,4,0,4,0,6.22,5.4,0,0,0,0,50.7,3.3,62,2,35,2,7,1,24,2,1.7,1.2,57,7,10.13,18.9,,,28121
777375,2025-06-24,663978,622491,Chris Paddack,Luis Castillo,142,136,MIN,SEA,2025,2025,0,0,regular,regular,15,15,15,15,4,9,4,7,10,8,4.48,3.38,0,0,0,0,80.3,85.3,76,78,40,32,11,11,23,28,1.23,1.24,56,72,6.27,7.59,,,28127
777355,2025-06-25,657277,665795,Logan Webb,Edward Cabrera,137,146,SF,MIA,2025,2025,0,0,regular,regular,16,12,16,12,12,1,9,5,7,6,2.49,3.81,0,0,0,0,101.3,59.0,93,56,28,25,6,7,20,26,1.12,1.39,114,63,10.13,9.61,,,28454
777358,2025-06-25,801403,808967,Chase Dollander,Yoshinobu Yamamoto,115,119,COL,LAD,2025,2025,0,0,regular,regular,12,15,12,15,3,9,2,8,7,6,6.19,2.76,0,0,0,0,56.7,84.7,59,62,39,26,14,9,25,30,1.48,1.09,48,95,7.62,10.1,,,28452
777366,2025-06-25,676467,554430,Colton Gordon,Zack Wheeler,117,143,HOU,PHI,2025,2025,0,0,regular,regular,7,15,7,15,1,11,4,11,2,4,4.54,2.61,0,0,0,0,35.7,93.0,44,63,18,27,8,10,5,22,1.37,0.91,34,118,8.58,11.42,,,28448
777363,2025-06-25,657746,669923,Joe Ryan,George Kirby,142,136,MIN,SEA,2025,2025,0,0,regular,regular,14,6,14,6,7,1,7,3,7,2,2.91,6.16,0,0,0,0,80.3,30.7,55,35,26,21,9,7,18,8,0.91,1.4,92,33,10.31,9.68,,,28450
777359,2025-06-25,608379,656876,Michael Wacha,Drew Rasmussen,118,139,KC,TB,2025,2025,0,0,regular,regular,15,15,15,15,7,4,8,8,7,7,3.24,2.61,0,0,0,0,86.0,79.3,79,59,31,23,9,8,23,18,1.19,0.97,65,67,6.8,7.6,,,28451
777367,2025-06-25,663903,608331,Brady Singer,Max Fried,113,147,CIN,NYY,2025,2025,0,0,regular,regular,15,16,15,16,6,12,8,11,6,4,4.13,2.05,0,0,0,0,80.7,101.0,72,77,37,23,9,7,33,20,1.3,0.96,67,97,7.48,8.64,,,28442
777369,2025-06-25,605280,800311,Clay Holmes,Didier Fuentes,121,144,NYM,ATL,2025,2025,0,0,regular,regular,15,1,15,1,6,0,9,0,5,1,3.04,7.2,0,0,0,0,83.0,5.0,71,6,28,4,9,1,31,1,1.23,1.4,73,3,7.92,5.4,,,28441
777357,2025-06-25,607200,571510,Erick Fedde,Matthew Boyd,138,112,STL,CHC,2025,2025,0,0,regular,regular,15,15,15,15,6,10,5,6,9,8,3.54,2.84,0,0,0,0,84.0,85.7,73,77,33,27,6,10,36,21,1.3,1.14,55,79,5.89,8.3,,,28447
777371,2025-06-25,656427,682052,Jack Flaherty,Jacob Lopez,116,133,DET,ATH,2025,2025,0,0,regular,regular,15,6,15,6,5,3,5,2,8,1,4.83,3.95,0,0,0,0,78.3,27.3,64,26,42,12,15,3,31,12,1.21,1.39,93,35,10.69,11.52,,,28443
777365,2025-06-25,687064,594798,Brandon Young,Jacob deGrom,110,140,BAL,TEX,2025,2025,0,0,regular,regular,2,15,2,15,0,8,0,10,1,5,6.23,2.24,0,0,0,0,8.7,88.3,11,63,6,22,1,9,8,18,2.19,0.92,9,87,9.35,8.86,,,28444
777360,2025-06-25,601713,669022,Nick Pivetta,MacKenzie Gore,135,120,SD,WSH,2025,2025,0,0,regular,regular,15,16,15,16,8,10,9,5,5,10,3.64,3.19,0,0,0,0,84.0,93.0,67,84,34,33,11,11,24,27,1.08,1.19,91,123,9.75,11.9,,,28455
777362,2025-06-25,579328,690916,Yusei Kikuchi,Richard Fitts,108,111,LAA,BOS,2025,2025,0,0,regular,regular,16,5,16,5,7,2,7,0,8,3,3.01,4.71,0,0,0,0,89.7,21.0,85,20,30,11,11,5,43,7,1.43,1.29,87,15,8.73,6.43,,,28453
777361,2025-06-25,694819,694973,Jacob Misiorowski,Paul Skenes,158,134,MIL,PIT,2025,2025,0,0,regular,regular,2,16,2,16,1,12,2,8,0,8,1.64,1.85,0,0,0,0,11.0,102.0,1,63,2,21,1,5,5,27,0.55,0.88,11,106,9.0,9.35,,,28449
777370,2025-06-25,680732,668678,Sean Burke,Zac Gallen,145,109,CWS,AZ,2025,2025,0,0,regular,regular,13,16,13,16,5,5,5,7,4,9,4.59,5.6,0,0,0,0,64.7,91.7,63,87,33,57,10,17,32,41,1.47,1.4,50,86,6.96,8.44,,,28446
777368,2025-06-25,668909,453286,Gavin Williams,Max Scherzer,114,141,CLE,TOR,2025,2025,0,0,regular,regular,15,1,15,1,5,0,5,0,7,0,3.58,6.0,0,0,0,0,75.3,3.0,65,3,30,2,10,2,42,0,1.42,1.0,78,1,9.32,3.0,,,28445
777352,2025-06-26,656288,656550,Griffin Canning,Grant Holmes,121,144,NYM,ATL,2025,2025,0,0,regular,regular,15,15,15,15,3,6,10,6,2,8,3.91,3.75,0,0,0,0,73.7,84.0,69,65,32,35,8,14,35,39,1.41,1.24,67,95,8.19,10.18,,,28502
777347,2025-06-26,806185,676083,Hayden Birdsong,Janson Junk,137,146,SF,MIA,2025,2025,0,0,regular,regular,6,1,6,1,1,0,2,1,3,0,3.99,1.8,0,0,0,0,29.3,5.0,30,5,13,1,2,0,10,0,1.36,1.0,30,5,9.2,9.0,,,28510
777344,2025-06-26,596295,477132,Austin Gomber,Clayton Kershaw,115,119,COL,LAD,2025,2025,0,0,regular,regular,2,7,2,7,0,1,1,3,1,2,8.38,3.31,0,0,0,0,9.7,32.7,14,31,9,12,3,4,2,12,1.66,1.32,4,24,3.72,6.61,,,28509
777348,2025-06-26,669467,684007,Andre Pallante,Shota Imanaga,138,112,STL,CHC,2025,2025,0,0,regular,regular,15,8,15,8,6,2,6,5,6,3,4.48,2.82,0,0,0,0,82.3,44.7,82,35,41,14,11,7,27,14,1.32,1.1,58,34,6.34,6.85,,,28505
777350,2025-06-26,686613,650911,Hunter Brown,Cristopher Sánchez,117,143,HOU,PHI,2025,2025,0,0,regular,regular,15,15,15,15,11,9,11,11,4,2,1.88,2.87,0,0,0,0,91.0,87.7,56,76,19,28,8,7,28,28,0.92,1.19,109,92,10.78,9.44,,,28506
777356,2025-06-26,680573,676106,Simeon Woods Richardson,Emerson Hancock,142,136,MIN,SEA,2025,2025,0,0,regular,regular,10,13,10,13,1,5,2,6,5,5,4.96,5.43,0,0,0,0,49.0,66.3,50,71,27,40,7,14,20,24,1.43,1.43,43,50,7.9,6.78,,,28507
777354,2025-06-26,676440,592332,Tanner Bibee,Kevin Gausman,114,141,CLE,TOR,2025,2025,0,0,regular,regular,15,15,15,15,6,7,6,7,8,6,3.96,4.6,0,0,0,0,88.7,86.0,83,73,39,44,15,12,26,24,1.23,1.13,75,84,7.61,8.79,,,28504
777351,2025-06-26,608650,605488,Dietrich Enns,Jeffrey Springs,116,133,DET,ATH,2025,2025,0,0,regular,regular,0,14,0,14,0,8,0,7,0,4,0.0,4.24,0,0,0,0,0.0,74.3,0,65,0,35,0,11,0,30,0.0,1.28,0,57,0.0,6.9,,,28503
777353,2025-06-26,547179,669358,Michael Lorenzen,Shane Baz,118,139,KC,TB,2025,2025,0,0,regular,regular,15,15,15,15,6,5,6,9,7,3,4.81,4.79,0,0,0,0,82.3,82.7,85,76,44,44,14,14,28,34,1.37,1.33,69,77,7.54,8.38,,,28508
777340,2025-06-27,543135,669302,Nathan Eovaldi,Logan Gilbert,140,136,TEX,SEA,2025,2025,0,0,regular,regular,12,8,12,8,8,1,5,4,6,2,1.56,3.12,0,0,0,0,69.3,40.3,46,29,12,14,4,7,10,7,0.81,0.89,73,60,9.48,13.39,,,28743
777332,2025-06-27,518876,691587,Merrill Kelly,Eury Pérez,109,146,AZ,MIA,2025,2025,0,0,regular,regular,16,3,16,3,9,0,9,0,6,1,3.39,6.17,0,0,0,0,93.0,11.7,73,12,35,8,10,0,25,7,1.05,1.63,93,11,9.0,8.49,,,28745
777331,2025-06-27,667755,663623,José Soriano,Jake Irvin,108,120,LAA,WSH,2025,2025,0,0,regular,regular,16,16,16,16,9,7,7,8,7,8,3.39,4.18,0,0,0,0,93.0,94.7,89,90,35,44,3,16,43,26,1.42,1.23,80,66,7.74,6.27,,,28746
777339,2025-06-27,500779,607536,Jose Quintana,Kyle Freeland,158,115,MIL,COL,2025,2025,0,0,regular,regular,10,14,10,14,3,7,7,2,3,10,2.98,5.13,0,0,0,0,54.3,73.7,51,98,18,42,6,8,25,15,1.4,1.53,36,57,5.96,6.96,,,28741
777335,2025-06-27,702070,669160,Noah Cameron,Dustin May,118,119,KC,LAD,2025,2025,0,0,regular,regular,8,14,8,14,5,7,2,7,6,7,2.08,4.46,0,0,0,0,47.7,78.7,31,72,11,39,4,11,15,32,0.97,1.32,34,72,6.42,8.24,,,28742
777336,2025-06-27,687888,690990,Brandon Walter,Cade Horton,117,112,HOU,CHC,2025,2025,0,0,regular,regular,4,7,4,7,2,1,1,4,3,2,3.8,3.41,0,0,0,0,23.7,37.0,24,39,10,14,4,3,2,10,1.1,1.32,25,26,9.51,6.32,,,28740
777338,2025-06-27,650644,694738,Aaron Civale,Landen Roupp,145,137,CWS,SF,2025,2025,0,0,regular,regular,7,15,7,15,0,7,2,6,3,6,5.03,3.67,0,0,0,0,34.0,76.0,38,76,19,31,7,7,12,32,1.47,1.42,25,70,6.62,8.29,,,28744
777343,2025-06-27,608372,686752,Tomoyuki Sugano,Ryan Pepiot,110,139,BAL,TB,2025,2025,0,0,regular,regular,15,16,15,16,6,10,6,7,6,9,3.55,3.04,0,0,0,0,83.7,94.7,84,76,33,32,14,14,17,28,1.21,1.1,50,91,5.38,8.65,,,28738
777334,2025-06-27,687830,701581,Sawyer Gipson-Long,David Festa,116,142,DET,MIN,2025,2025,0,0,regular,regular,1,6,1,6,0,1,0,1,0,1,7.36,4.78,0,0,0,0,3.7,26.3,5,23,3,14,0,4,1,12,1.64,1.33,3,29,7.36,9.91,,,28732
777345,2025-06-27,678394,621244,Brayan Bello,José Berríos,111,141,BOS,TOR,2025,2025,0,0,regular,regular,12,16,12,16,6,10,4,9,6,7,3.31,3.51,0,0,0,0,65.3,95.0,63,82,24,37,7,12,29,36,1.41,1.24,51,81,7.03,7.67,,,28739
777349,2025-06-27,682847,543243,Luis Ortiz,Sonny Gray,114,138,CLE,STL,2025,2025,0,0,regular,regular,15,15,15,15,5,8,6,11,9,3,4.3,3.72,0,0,0,0,81.7,84.7,74,84,39,35,10,10,41,17,1.41,1.19,91,90,10.03,9.57,,,28737
777346,2025-06-27,607259,656302,Nick Martinez,Dylan Cease,113,135,CIN,SD,2025,2025,0,0,regular,regular,15,16,15,16,7,6,4,7,10,7,4.55,4.43,0,0,0,0,83.0,87.3,87,80,42,43,13,8,19,33,1.28,1.29,62,109,6.72,11.23,,,28736
777337,2025-06-27,701542,687765,Will Warren,Mitch Spence,147,133,NYY,ATH,2025,2025,0,0,regular,regular,16,4,16,4,3,0,7,2,5,2,4.66,2.75,0,0,0,0,75.3,19.7,69,21,39,6,6,2,31,3,1.33,1.22,96,13,11.47,5.95,,,28734
777342,2025-06-27,693821,690953,Bryce Elder,Mick Abel,144,143,ATL,PHI,2025,2025,0,0,regular,regular,12,5,12,5,5,1,4,2,7,2,4.77,3.47,0,0,0,0,66.0,23.3,68,23,35,9,11,7,20,4,1.33,1.16,55,18,7.5,6.94,,,28735
777341,2025-06-27,656605,656849,Mitch Keller,David Peterson,134,121,PIT,NYM,2025,2025,0,0,regular,regular,16,15,16,15,11,9,3,8,12,6,4.02,2.98,0,0,0,0,94.0,90.7,91,81,42,30,6,6,24,31,1.22,1.24,73,78,6.99,7.74,,,28733
777315,2025-06-28,543294,647336,Kyle Hendricks,Michael Soroka,108,120,LAA,WSH,2025,2025,0,0,regular,regular,15,10,15,10,6,3,7,3,7,7,4.83,5.06,0,0,0,0,82.0,53.3,85,44,44,30,14,10,23,14,1.32,1.09,55,59,6.04,9.96,,,29106
777333,2025-06-28,680885,666200,Spencer Schwellenbach,Jesús Luzardo,144,143,ATL,PHI,2025,2025,0,0,regular,regular,16,16,16,16,12,9,10,10,5,4,3.21,4.08,0,0,0,0,103.7,90.3,86,95,37,41,13,7,17,29,0.99,1.37,96,104,8.33,10.36,,,29095
777320,2025-06-28,621121,607067,Lance McCullers Jr.,Colin Rea,117,112,HOU,CHC,2025,2025,0,0,regular,regular,7,12,7,12,2,3,2,5,1,4,4.91,5.17,0,0,0,0,29.3,62.7,26,73,16,36,4,13,16,18,1.43,1.45,39,52,11.97,7.47,,,29100
777321,2025-06-28,682990,622608,Quinn Priester,Antonio Senzatela,158,115,MIL,COL,2025,2025,0,0,regular,regular,10,15,10,15,3,1,3,3,6,10,2.86,6.84,0,0,0,0,50.3,72.3,51,114,16,55,4,12,18,24,1.37,1.91,40,38,7.15,4.73,,,29101
777318,2025-06-28,694297,645261,Brandon Pfaadt,Sandy Alcantara,109,146,AZ,MIA,2025,2025,0,0,regular,regular,16,15,16,15,6,4,8,4,6,7,5.49,6.69,0,0,0,0,80.3,74.0,92,74,49,55,16,10,20,34,1.39,1.46,65,59,7.28,7.18,,,29105
777327,2025-06-28,605288,592662,Adrian Houser,Robbie Ray,145,137,CWS,SF,2025,2025,0,0,regular,regular,6,16,6,16,5,10,3,10,3,3,2.27,2.83,0,0,0,0,35.7,92.3,32,71,9,29,2,9,13,36,1.26,1.16,26,104,6.56,10.14,,,29104
777323,2025-06-28,608337,605135,Lucas Giolito,Chris Bassitt,111,141,BOS,TOR,2025,2025,0,0,regular,regular,10,16,10,16,6,6,3,10,3,6,4.53,3.61,0,0,0,0,51.7,92.3,54,95,26,37,8,10,17,21,1.37,1.26,46,90,8.01,8.77,,,29099
777329,2025-06-28,677944,571945,Slade Cecconi,Miles Mikolas,114,138,CLE,STL,2025,2025,0,0,regular,regular,7,15,7,15,2,5,3,6,3,7,3.38,4.31,0,0,0,0,37.3,77.3,36,80,14,37,6,7,12,19,1.29,1.28,37,51,8.92,5.94,,,29097
777328,2025-06-28,671096,681190,Andrew Abbott,Randy Vásquez,113,135,CIN,SD,2025,2025,0,0,regular,regular,13,16,13,16,5,5,8,7,3,6,1.79,3.6,0,0,0,0,75.3,80.0,53,69,15,32,8,12,20,37,0.97,1.32,72,45,8.6,5.06,,,29096
777319,2025-06-28,607625,660271,Seth Lugo,Shohei Ohtani,118,119,KC,LAD,2025,2025,0,0,regular,regular,14,2,14,2,8,0,6,0,7,0,2.93,4.5,0,0,0,0,83.0,2.0,64,2,27,1,12,0,23,0,1.05,1.0,68,2,7.37,9.0,,,29102
777322,2025-06-28,677958,693433,Kumar Rocker,Bryan Woo,140,136,TEX,SEA,2025,2025,0,0,regular,regular,8,15,8,15,1,11,4,9,0,6,6.68,3.12,0,0,0,0,33.7,95.3,45,76,25,33,4,13,11,15,1.66,0.95,31,87,8.29,8.21,,,29103
777330,2025-06-28,621107,641793,Zach Eflin,Zack Littell,110,139,BAL,TB,2025,2025,0,0,regular,regular,11,16,11,16,6,10,6,8,4,8,5.46,3.78,0,0,0,0,61.0,97.7,73,96,37,41,15,22,11,11,1.38,1.1,42,66,6.2,6.08,,,29098
777325,2025-06-28,663559,621112,Bailey Falter,Paul Blackburn,134,121,PIT,NYM,2025,2025,0,0,regular,regular,16,3,16,3,6,0,6,1,7,1,3.59,4.05,0,0,0,0,85.3,13.3,70,13,34,6,9,2,31,6,1.18,1.42,51,10,5.38,6.75,,,29093
777324,2025-06-28,663554,641927,Casey Mize,Bailey Ober,116,142,DET,MIN,2025,2025,0,0,regular,regular,13,16,13,16,4,6,8,5,4,7,2.88,4.9,0,0,0,0,72.0,86.3,71,97,23,47,10,17,18,21,1.24,1.37,64,69,8.0,7.19,,,29092
777326,2025-06-28,657376,676664,Clarke Schmidt,JP Sears,147,133,NYY,ATH,2025,2025,0,0,regular,regular,12,16,12,16,7,4,7,7,5,7,2.84,5.44,0,0,0,0,69.7,81.0,48,89,22,49,6,18,26,19,1.06,1.33,65,63,8.4,7.0,,,29094
777314,2025-06-29,669373,663978,Tarik Skubal,Chris Paddack,116,142,DET,MIN,2025,2025,0,0,regular,regular,16,16,16,16,9,4,12,4,4,11,2.29,4.64,0,0,0,0,102.0,85.3,76,81,26,44,8,11,13,24,0.87,1.23,125,60,11.03,6.33,,,29601
777303,2025-06-29,593958,615698,Eduardo Rodriguez,Cal Quantrill,109,146,AZ,MIA,2025,2025,0,0,regular,regular,13,15,13,15,3,0,5,5,6,5,5.4,5.56,0,0,0,0,66.7,68.0,81,78,40,42,11,10,24,21,1.58,1.46,74,51,9.99,6.75,,,29614
777305,2025-06-29,686799,680730,Jack Kochanowicz,Mitchell Parker,108,120,LAA,WSH,2025,2025,0,0,regular,regular,16,16,16,16,4,8,6,7,7,7,5.49,4.59,0,0,0,0,82.0,86.3,89,81,50,44,15,11,38,33,1.55,1.32,59,59,6.48,6.15,,,29615
777302,2025-06-29,683004,622491,Jack Leiter,Luis Castillo,140,136,TEX,SEA,2025,2025,0,0,regular,regular,13,16,13,16,2,9,4,8,8,8,4.55,3.69,0,0,0,0,65.3,90.3,54,85,33,37,9,12,32,30,1.32,1.27,51,75,7.03,7.47,,,29612
777311,2025-06-29,686563,434378,Jonathan Cannon,Justin Verlander,145,137,CWS,SF,2025,2025,0,0,regular,regular,10,12,10,12,2,4,1,2,7,8,5.4,4.52,0,0,0,0,50.0,61.7,58,64,30,31,10,9,19,23,1.54,1.41,40,52,7.2,7.59,,,29613
777304,2025-06-29,663460,642152,Kris Bubic,Lou Trivino,118,119,KC,LAD,2025,2025,0,0,regular,regular,15,1,15,1,10,0,8,0,7,0,2.18,0.0,0,0,0,0,91.0,1.0,76,0,22,0,4,0,27,0,1.13,0.0,96,0,9.49,0.0,,,29611
777308,2025-06-29,664285,592791,Framber Valdez,Jameson Taillon,117,112,HOU,CHC,2025,2025,0,0,regular,regular,16,16,16,16,12,10,11,8,5,8,2.88,4.47,0,0,0,0,103.0,90.7,79,81,33,45,6,21,37,19,1.13,1.1,102,70,8.91,6.95,,,29609
777301,2025-06-29,694477,608566,Chad Patrick,Germán Márquez,158,115,MIL,COL,2025,2025,0,0,regular,regular,16,16,16,16,5,4,3,3,10,11,3.55,5.79,0,0,0,0,83.7,77.7,83,103,33,50,8,8,26,24,1.3,1.64,84,56,9.04,6.49,,,29610
777307,2025-06-29,573186,622663,Marcus Stroman,Luis Severino,147,133,NYY,ATH,2025,2025,0,0,regular,regular,3,17,3,17,0,7,0,5,0,12,11.57,4.83,0,0,0,0,9.3,100.7,12,105,12,54,2,9,7,31,2.04,1.35,7,68,6.75,6.08,,,29603
777316,2025-06-29,675911,624133,Spencer Strider,Ranger Suarez,144,143,ATL,PHI,2025,2025,0,0,regular,regular,8,10,8,10,3,9,3,6,5,3,4.07,2.08,0,0,0,0,42.0,65.0,31,51,19,15,5,4,17,16,1.14,1.03,53,59,11.36,8.17,,,29604
777312,2025-06-29,666157,663568,Nick Lodolo,Stephen Kolek,113,135,CIN,SD,2025,2025,0,0,regular,regular,16,10,16,10,9,3,6,4,7,6,3.63,3.95,0,0,0,0,89.3,57.0,82,54,36,25,12,5,18,20,1.12,1.3,80,42,8.06,6.63,,,29605
777310,2025-06-29,621111,641778,Walker Buehler,Eric Lauer,111,141,BOS,TOR,2025,2025,0,0,regular,regular,13,5,13,5,4,0,6,2,4,1,6.29,3.27,0,0,0,0,63.0,22.0,70,22,44,8,13,5,29,7,1.57,1.32,56,24,8.0,9.82,,,29608
777317,2025-06-29,665152,671737,Dean Kremer,Taj Bradley,110,139,BAL,TB,2025,2025,0,0,regular,regular,15,16,15,16,3,9,6,7,9,7,4.55,4.57,0,0,0,0,83.0,86.7,92,76,42,44,10,12,22,35,1.37,1.28,64,77,6.94,8.0,,,29607
777313,2025-06-29,681347,593423,Mike Burrows,Frankie Montas,134,121,PIT,NYM,2025,2025,0,0,regular,regular,6,1,6,1,0,0,1,0,3,1,4.82,0.0,0,0,0,0,28.0,5.0,31,3,15,0,6,0,8,3,1.39,1.2,29,5,9.32,9.0,,,29602
777309,2025-06-29,671106,669461,Logan Allen,Matthew Liberatore,114,138,CLE,STL,2025,2025,0,0,regular,regular,14,15,14,15,2,9,5,7,5,7,4.31,3.96,0,0,0,0,71.0,86.3,76,87,34,38,8,7,32,12,1.52,1.15,52,71,6.59,7.4,,,29606
777291,2025-06-30,669194,657277,Ryne Nelson,Logan Webb,109,137,AZ,SF,2025,2025,0,0,regular,regular,7,17,7,17,1,13,4,9,2,8,3.12,2.52,0,0,0,0,34.7,107.3,22,99,12,30,4,6,15,23,1.07,1.14,25,120,6.49,10.06,,,29994
777297,2025-06-30,669923,608379,George Kirby,Michael Wacha,136,118,SEA,KC,2025,2025,0,0,regular,regular,7,16,7,16,2,8,3,8,3,8,5.4,3.33,0,0,0,0,36.7,92.0,38,88,22,34,7,9,9,24,1.28,1.22,36,74,8.84,7.24,,,29993
777292,2025-06-30,571578,669432,Patrick Corbin,Trevor Rogers,140,110,TEX,BAL,2025,2025,0,0,regular,regular,14,3,14,3,3,2,5,2,9,0,4.24,1.62,0,0,0,0,76.3,16.7,75,10,36,3,12,0,23,3,1.28,0.78,59,13,6.96,7.02,,,29992
777296,2025-06-30,656876,682052,Drew Rasmussen,Jacob Lopez,139,133,TB,ATH,2025,2025,0,0,regular,regular,16,7,16,7,4,4,9,3,7,1,2.45,3.15,0,0,0,0,84.3,34.3,61,29,23,12,8,3,20,13,0.96,1.22,72,41,7.68,10.75,,,29989
777300,2025-06-30,676979,695505,Garrett Crochet,Chase Burns,111,113,BOS,CIN,2025,2025,0,0,regular,regular,17,1,17,1,11,0,10,1,7,0,2.06,5.4,0,0,0,0,109.3,5.0,80,6,25,3,9,1,31,0,1.02,1.2,135,8,11.11,14.4,,,29987
777295,2025-06-30,453286,607074,Max Scherzer,Carlos Rodón,141,147,TOR,NYY,2025,2025,0,0,regular,regular,2,17,2,17,0,9,0,9,1,8,5.62,2.92,0,0,0,0,8.0,101.7,9,65,5,33,2,13,3,34,1.5,0.97,5,119,5.62,10.53,,,29988
777299,2025-06-30,571760,607200,Andrew Heaney,Erick Fedde,134,138,PIT,STL,2025,2025,0,0,regular,regular,16,16,16,16,6,6,5,5,10,9,4.48,4.11,0,0,0,0,86.3,87.7,78,81,43,40,14,9,30,38,1.25,1.36,64,57,6.67,5.85,,,29991
777306,2025-06-30,554430,663362,Zack Wheeler,Matt Waldron,143,135,PHI,SD,2025,2025,0,0,regular,regular,16,0,16,0,12,0,11,0,5,0,2.45,0.0,0,0,0,0,99.0,0.0,66,0,27,0,10,0,25,0,0.92,0.0,126,0,11.45,0.0,,,29990
777278,2025-07-01,668678,806185,Zac Gallen,Hayden Birdsong,109,137,AZ,SF,2025,2025,0,0,regular,regular,17,7,17,7,5,1,7,2,10,4,5.75,5.4,0,0,0,0,97.0,33.3,95,34,62,20,19,4,42,14,1.41,1.44,88,31,8.16,8.37,,,30207
777281,2025-07-01,676106,547179,Emerson Hancock,Michael Lorenzen,136,118,SEA,KC,2025,2025,0,0,regular,regular,14,16,14,16,5,6,6,6,6,8,5.3,4.91,0,0,0,0,71.3,88.0,74,93,42,48,15,16,27,28,1.42,1.37,52,73,6.56,7.47,,,30206
777280,2025-07-01,808967,681343,Yoshinobu Yamamoto,Shane Smith,119,145,LAD,CWS,2025,2025,0,0,regular,regular,16,15,16,15,9,4,9,3,6,10,2.61,3.37,0,0,0,0,89.7,74.7,63,63,26,28,9,5,31,32,1.05,1.27,101,68,10.14,8.2,,,30205
777285,2025-07-01,801403,676467,Chase Dollander,Colton Gordon,115,117,COL,HOU,2025,2025,0,0,regular,regular,13,8,13,8,3,1,2,5,8,2,6.06,3.98,0,0,0,0,62.3,40.7,62,48,42,18,14,8,27,5,1.43,1.3,49,38,7.07,8.41,,,30204
777282,2025-07-01,594798,687064,Jacob deGrom,Brandon Young,140,110,TEX,BAL,2025,2025,0,0,regular,regular,16,3,16,3,9,0,11,0,5,2,2.08,7.11,0,0,0,0,95.3,12.7,64,16,22,10,9,2,20,9,0.88,1.97,94,11,8.87,7.82,,,30202
777287,2025-07-01,571510,668909,Matthew Boyd,Gavin Williams,112,114,CHC,CLE,2025,2025,0,0,regular,regular,16,16,16,16,11,5,7,6,8,7,2.65,3.68,0,0,0,0,91.7,80.7,80,70,27,33,10,11,21,45,1.1,1.43,82,80,8.05,8.93,,,30203
