balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
21879,777688,2025-06-01,143,158,PHI,MIL,Philadelphia Phillies,Milwaukee Brewers,Phillies,Brewers,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2025,2025,60,59,37,31,23,28,0.617,0.525,291,269,272,254,19,15,4.85,4.56,4.53,4.31,0.32,0.25,0.0,0.0,0.0,0.0,0.617,0.525,0.0,0.0,20,18,12,10,17,13,11,18,L2,W6,0,0,0.0,0.0,0.0,0.0,0.6166666666666667,0.5254237288135594,0.625,0.6428571428571429,0.6071428571428571,0.4193548387096774,0.3333333333333333,0.0,0.6166666666666667,0.5254237288135594,0.6,0.7,False
21880,777685,2025-06-01,141,133,TOR,ATH,Toronto Blue Jays,Athletics,Blue Jays,Athletics,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,59,59,30,23,29,36,0.508,0.39,241,249,254,355,-13,-106,4.08,4.22,4.31,6.02,-0.22,-1.8,0.0,0.0,0.0,0.0,0.508,0.39,0.0,0.0,19,9,12,19,11,14,17,17,W4,L5,0,0,0.0,0.0,0.0,0.0,0.5084745762711864,0.3898305084745763,0.6129032258064516,0.3214285714285714,0.3928571428571428,0.4516129032258064,0.0,0.0,0.5084745762711864,0.3898305084745763,0.6,0.1,False
21881,777689,2025-06-01,146,137,MIA,SF,Miami Marlins,San Francisco Giants,Marlins,Giants,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,56,58,23,32,33,26,0.411,0.552,230,244,307,204,-77,40,4.11,4.21,5.48,3.52,-1.38,0.69,0.0,0.0,0.0,0.0,0.411,0.552,0.0,0.0,14,17,16,9,9,15,17,17,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4107142857142857,0.5517241379310345,0.4666666666666667,0.6538461538461539,0.3461538461538461,0.46875,0.0,0.0,0.4107142857142857,0.5517241379310345,0.4,0.4,False
21882,777687,2025-06-01,112,113,CHC,CIN,Chicago Cubs,Cincinnati Reds,Cubs,Reds,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,58,60,36,29,22,31,0.621,0.483,334,270,241,242,93,28,5.76,4.5,4.16,4.03,1.6,0.47,0.0,0.0,0.0,0.0,0.621,0.483,0.0,0.0,19,14,11,15,17,15,11,16,W1,L1,0,0,0.0,0.0,0.0,0.0,0.6206896551724138,0.4833333333333333,0.6333333333333333,0.4827586206896552,0.6071428571428571,0.4838709677419355,0.5,0.5,0.6206896551724138,0.4833333333333333,0.8,0.4,True
21883,777677,2025-06-01,118,116,KC,DET,Kansas City Royals,Detroit Tigers,Royals,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,60,61,32,40,28,21,0.533,0.656,200,312,202,213,-2,99,3.33,5.11,3.37,3.49,-0.03,1.62,0.0,0.0,0.0,0.0,0.533,0.656,0.0,0.0,20,22,12,8,12,18,16,13,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5333333333333333,0.6557377049180327,0.625,0.7333333333333333,0.4285714285714285,0.5806451612903226,0.5,0.5,0.5333333333333333,0.6557377049180327,0.4,0.6,True
21884,777678,2025-06-01,140,138,TEX,STL,Texas Rangers,St. Louis Cardinals,Rangers,Cardinals,American League,National League,AL,NL,AL West,NL Central,AL West,NL Central,2025,2025,59,62,28,36,31,26,0.475,0.581,196,301,200,251,-4,50,3.32,4.85,3.39,4.05,-0.07,0.81,0.0,0.0,0.0,0.0,0.475,0.581,0.0,0.0,19,20,13,8,9,16,18,18,L1,W1,0,0,0.0,0.0,0.0,0.0,0.4745762711864407,0.5806451612903226,0.59375,0.7142857142857143,0.3333333333333333,0.4705882352941176,0.0,0.0,0.4745762711864407,0.5806451612903226,0.3,0.6,False
21885,777690,2025-06-01,117,139,HOU,TB,Houston Astros,Tampa Bay Rays,Astros,Rays,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,58,58,31,30,27,28,0.534,0.517,238,256,224,214,14,42,4.1,4.41,3.86,3.69,0.24,0.72,0.0,0.0,0.0,0.0,0.534,0.517,0.0,0.0,21,18,12,19,10,12,15,9,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5344827586206896,0.5172413793103449,0.6363636363636364,0.4864864864864865,0.4,0.5714285714285714,1.0,0.0,0.5344827586206896,0.5172413793103449,0.6,0.8,False
21886,777680,2025-06-01,136,142,SEA,MIN,Seattle Mariners,Minnesota Twins,Mariners,Twins,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2025,2025,57,59,31,33,26,26,0.544,0.559,261,246,254,212,7,34,4.58,4.17,4.46,3.59,0.12,0.58,0.0,0.0,0.0,0.0,0.544,0.559,0.0,0.0,15,19,14,8,16,14,12,18,W1,L1,0,0,0.0,0.0,0.0,0.0,0.543859649122807,0.559322033898305,0.5172413793103449,0.7037037037037037,0.5714285714285714,0.4375,0.0,0.0,0.543859649122807,0.559322033898305,0.4,0.5,False
21887,777682,2025-06-01,119,147,LAD,NYY,Los Angeles Dodgers,New York Yankees,Dodgers,Yankees,National League,American League,NL,AL,NL West,AL East,NL West,AL East,2025,2025,58,58,36,36,22,22,0.621,0.621,340,317,256,219,84,98,5.86,5.47,4.41,3.78,1.45,1.69,0.0,0.0,0.0,0.0,0.621,0.621,0.0,0.0,21,19,8,9,15,17,14,13,W2,L2,0,0,0.0,0.0,0.0,0.0,0.6206896551724138,0.6206896551724138,0.7241379310344828,0.6785714285714286,0.5172413793103449,0.5666666666666667,0.0,0.0,0.6206896551724138,0.6206896551724138,0.7,0.7,False
21888,777681,2025-06-01,135,134,SD,PIT,San Diego Padres,Pittsburgh Pirates,Padres,Pirates,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2025,2025,56,59,32,22,24,37,0.571,0.373,236,190,222,246,14,-56,4.21,3.22,3.96,4.17,0.25,-0.95,0.0,0.0,0.0,0.0,0.571,0.373,0.0,0.0,19,13,10,16,13,9,14,21,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.3728813559322034,0.6551724137931034,0.4482758620689655,0.4814814814814814,0.3,0.0,0.0,0.5714285714285714,0.3728813559322034,0.5,0.6,False
21889,777679,2025-06-01,109,120,AZ,WSH,Arizona Diamondbacks,Washington Nationals,D-backs,Nationals,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,58,60,27,28,31,32,0.466,0.467,293,266,305,311,-12,-45,5.05,4.43,5.26,5.18,-0.21,-0.75,0.0,0.0,0.0,0.0,0.466,0.467,0.0,0.0,14,13,17,15,13,15,14,17,L4,W4,0,0,0.0,0.0,0.0,0.0,0.4655172413793103,0.4666666666666667,0.4516129032258064,0.4642857142857143,0.4814814814814814,0.46875,0.0,0.0,0.4655172413793103,0.4666666666666667,0.1,0.7,False
22015,777670,2025-06-02,111,108,BOS,LAA,Boston Red Sox,Los Angeles Angels,Red Sox,Angels,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,65,58,32,26,33,32,0.492,0.448,317,235,289,292,28,-57,4.88,4.05,4.45,5.03,0.43,-0.98,0.0,0.0,0.0,0.0,0.492,0.448,0.0,0.0,19,10,14,15,13,16,19,17,W1,L2,0,0,0.0,0.0,0.0,0.0,0.4923076923076923,0.4482758620689655,0.5757575757575758,0.4,0.40625,0.4848484848484848,0.0,0.0,0.4923076923076923,0.4482758620689655,0.4,0.3,False
22016,777673,2025-06-02,146,115,MIA,COL,Miami Marlins,Colorado Rockies,Marlins,Rockies,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,57,62,23,10,34,52,0.404,0.161,232,190,311,387,-79,-197,4.07,3.06,5.46,6.24,-1.39,-3.18,0.0,0.0,0.0,0.0,0.404,0.161,0.0,0.0,14,7,17,23,9,3,17,29,L1,L8,0,0,0.0,0.0,0.0,0.0,0.4035087719298245,0.1612903225806451,0.4516129032258064,0.2333333333333333,0.3461538461538461,0.09375,0.0,0.0,0.4035087719298245,0.1612903225806451,0.4,0.1,False
22017,777671,2025-06-02,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,61,60,29,32,32,28,0.475,0.533,273,274,249,256,24,18,4.48,4.57,4.08,4.27,0.39,0.3,0.0,0.0,0.0,0.0,0.475,0.533,0.0,0.0,14,18,15,10,15,14,17,18,L2,W7,0,0,0.0,0.0,0.0,0.0,0.4754098360655737,0.5333333333333333,0.4827586206896552,0.6428571428571429,0.46875,0.4375,0.3333333333333333,0.0,0.4754098360655737,0.5333333333333333,0.4,0.8,True
22018,777674,2025-06-02,145,116,CWS,DET,Chicago White Sox,Detroit Tigers,White Sox,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,59,62,18,41,41,21,0.305,0.661,201,313,253,213,-52,100,3.41,5.05,4.29,3.44,-0.88,1.61,0.0,0.0,0.0,0.0,0.305,0.661,0.0,0.0,12,22,15,8,6,19,26,13,L3,W1,0,0,0.0,0.0,0.0,0.0,0.3050847457627119,0.6612903225806451,0.4444444444444444,0.7333333333333333,0.1875,0.59375,0.0,0.6666666666666666,0.3050847457627119,0.6612903225806451,0.3,0.6,True
22020,777675,2025-06-02,119,121,LAD,NYM,Los Angeles Dodgers,New York Mets,Dodgers,Mets,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,59,60,36,37,23,23,0.61,0.617,343,264,263,198,80,66,5.81,4.4,4.46,3.3,1.36,1.1,0.0,0.0,0.0,0.0,0.61,0.617,0.0,0.0,21,24,9,7,15,13,14,16,L1,W3,0,0,0.0,0.0,0.0,0.0,0.6101694915254238,0.6166666666666667,0.7,0.7741935483870968,0.5172413793103449,0.4482758620689655,0.0,0.0,0.6101694915254238,0.6166666666666667,0.6,0.8,False
22021,777676,2025-06-02,137,135,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,59,57,33,33,26,24,0.559,0.579,248,242,206,226,42,16,4.2,4.25,3.49,3.96,0.71,0.28,0.0,0.0,0.0,0.0,0.559,0.579,0.0,0.0,17,20,9,10,16,13,17,14,W1,W1,0,0,0.0,0.0,0.0,0.0,0.559322033898305,0.5789473684210527,0.6538461538461539,0.6666666666666666,0.4848484848484848,0.4814814814814814,0.0,0.0,0.559322033898305,0.5789473684210527,0.4,0.6,True
64694,777669,2025-06-02,133,142,ATH,MIN,Athletics,Minnesota Twins,Athletics,Twins,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2025,2025,60,60,23,33,37,27,0.383,0.55,253,247,363,214,-110,33,4.22,4.12,6.05,3.57,-1.83,0.55,0.0,0.0,0.0,0.0,0.383,0.55,0.0,0.0,9,19,19,8,14,14,18,19,L6,L2,0,0,0.0,0.0,0.0,0.0,0.3833333333333333,0.55,0.3214285714285714,0.7037037037037037,0.4375,0.4242424242424242,0.0,0.0,0.3833333333333333,0.55,0.1,0.4,False
22153,777667,2025-06-03,111,108,BOS,LAA,Boston Red Sox,Los Angeles Angels,Red Sox,Angels,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,66,59,32,27,34,32,0.485,0.458,323,242,296,298,27,-56,4.89,4.1,4.48,5.05,0.41,-0.95,0.0,0.0,0.0,0.0,0.485,0.458,0.0,0.0,19,10,15,15,13,17,19,17,L1,W1,0,0,0.0,0.0,0.0,0.0,0.4848484848484848,0.4576271186440678,0.5588235294117647,0.4,0.40625,0.5,0.0,0.0,0.4848484848484848,0.4576271186440678,0.3,0.3,False
22154,777672,2025-06-03,144,109,ATL,AZ,Atlanta Braves,Arizona Diamondbacks,Braves,D-backs,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,59,59,27,28,32,31,0.458,0.475,240,296,228,306,12,-10,4.07,5.02,3.86,5.19,0.2,-0.17,0.0,0.0,0.0,0.0,0.458,0.475,0.0,0.0,17,15,11,17,10,13,21,14,L1,W1,0,0,0.0,0.0,0.0,0.0,0.4576271186440678,0.4745762711864407,0.6071428571428571,0.46875,0.3225806451612903,0.4814814814814814,0.6666666666666666,0.0,0.4576271186440678,0.4745762711864407,0.3,0.2,False
22155,777659,2025-06-03,120,112,WSH,CHC,Washington Nationals,Chicago Cubs,Nationals,Cubs,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2025,2025,61,59,28,37,33,22,0.459,0.627,267,341,314,244,-47,97,4.38,5.78,5.15,4.14,-0.77,1.64,0.0,0.0,0.0,0.0,0.459,0.627,0.0,0.0,13,20,15,11,15,17,18,11,L1,W2,0,0,0.0,0.0,0.0,0.0,0.4590163934426229,0.6271186440677966,0.4642857142857143,0.6451612903225806,0.4545454545454545,0.6071428571428571,0.0,0.6666666666666666,0.4590163934426229,0.6271186440677966,0.6,0.8,False
22156,777664,2025-06-03,147,114,NYY,CLE,New York Yankees,Cleveland Guardians,Yankees,Guardians,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2025,2025,59,61,37,34,22,27,0.627,0.557,324,254,222,262,102,-8,5.49,4.16,3.76,4.3,1.73,-0.13,0.0,0.0,0.0,0.0,0.627,0.557,0.0,0.0,19,18,9,11,18,16,13,16,W1,W2,0,0,0.0,0.0,0.0,0.0,0.6271186440677966,0.5573770491803278,0.6785714285714286,0.6206896551724138,0.5806451612903226,0.5,0.0,0.0,0.6271186440677966,0.5573770491803278,0.7,0.6,False
22157,777666,2025-06-03,146,115,MIA,COL,Miami Marlins,Colorado Rockies,Marlins,Rockies,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,58,63,23,11,35,52,0.397,0.175,236,196,317,391,-81,-195,4.07,3.11,5.47,6.21,-1.4,-3.1,0.0,0.0,0.0,0.0,0.397,0.175,0.0,0.0,14,7,18,23,9,4,17,29,L2,W1,0,0,0.0,0.0,0.0,0.0,0.396551724137931,0.1746031746031746,0.4375,0.2333333333333333,0.3461538461538461,0.1212121212121212,0.0,0.0,0.396551724137931,0.1746031746031746,0.4,0.2,False
22158,777663,2025-06-03,134,117,PIT,HOU,Pittsburgh Pirates,Houston Astros,Pirates,Astros,National League,American League,NL,AL,NL Central,AL West,NL Central,AL West,2025,2025,60,59,22,32,38,27,0.367,0.542,194,239,252,224,-58,15,3.23,4.05,4.2,3.8,-0.97,0.25,0.0,0.0,0.0,0.0,0.367,0.542,0.0,0.0,13,22,16,12,9,10,22,15,L1,W1,0,0,0.0,0.0,0.0,0.0,0.3666666666666666,0.5423728813559322,0.4482758620689655,0.6470588235294118,0.2903225806451613,0.4,0.0,1.0,0.3666666666666666,0.5423728813559322,0.5,0.7,False
22159,777668,2025-06-03,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,62,61,29,33,33,28,0.468,0.541,275,277,252,258,23,19,4.44,4.54,4.06,4.23,0.37,0.31,0.0,0.0,0.0,0.0,0.468,0.541,0.0,0.0,14,18,16,10,15,15,17,18,L3,W8,0,0,0.0,0.0,0.0,0.0,0.4677419354838709,0.5409836065573771,0.4666666666666667,0.6428571428571429,0.46875,0.4545454545454545,0.25,1.0,0.4677419354838709,0.5409836065573771,0.4,0.8,True
22160,777665,2025-06-03,141,143,TOR,PHI,Toronto Blue Jays,Philadelphia Phillies,Blue Jays,Phillies,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,60,61,31,37,29,24,0.517,0.607,249,293,258,277,-9,16,4.15,4.8,4.3,4.54,-0.15,0.26,0.0,0.0,0.0,0.0,0.517,0.607,0.0,0.0,20,20,12,13,11,17,17,11,W5,L3,0,0,0.0,0.0,0.0,0.0,0.5166666666666667,0.6065573770491803,0.625,0.6060606060606061,0.3928571428571428,0.6071428571428571,0.0,0.3333333333333333,0.5166666666666667,0.6065573770491803,0.6,0.5,False
22161,777662,2025-06-03,139,140,TB,TEX,Tampa Bay Rays,Texas Rangers,Rays,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,59,60,30,29,29,31,0.508,0.483,256,204,215,201,41,3,4.34,3.4,3.64,3.35,0.69,0.05,0.0,0.0,0.0,0.0,0.508,0.483,0.0,0.0,18,20,19,13,12,9,10,18,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5084745762711864,0.4833333333333333,0.4864864864864865,0.6060606060606061,0.5454545454545454,0.3333333333333333,0.0,0.0,0.5084745762711864,0.4833333333333333,0.7,0.4,False
22162,777661,2025-06-03,145,116,CWS,DET,Chicago White Sox,Detroit Tigers,White Sox,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,60,63,18,42,42,21,0.3,0.667,202,326,266,214,-64,112,3.37,5.17,4.43,3.4,-1.07,1.78,0.0,0.0,0.0,0.0,0.3,0.667,0.0,0.0,12,22,16,8,6,20,26,13,L4,W2,0,0,0.0,0.0,0.0,0.0,0.3,0.6666666666666666,0.4285714285714285,0.7333333333333333,0.1875,0.6060606060606061,0.0,0.75,0.3,0.6666666666666666,0.3,0.7,True
22163,777660,2025-06-03,138,118,STL,KC,St. Louis Cardinals,Kansas City Royals,Cardinals,Royals,National League,American League,NL,AL,NL Central,AL Central,NL Central,AL Central,2025,2025,63,61,36,32,27,29,0.571,0.525,302,200,259,203,43,-3,4.79,3.28,4.11,3.33,0.68,-0.05,0.0,0.0,0.0,0.0,0.571,0.525,0.0,0.0,20,20,8,13,16,12,19,16,L1,L1,0,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5245901639344263,0.7142857142857143,0.6060606060606061,0.4571428571428571,0.4285714285714285,0.0,0.3333333333333333,0.5714285714285714,0.5245901639344263,0.6,0.4,False
22164,777655,2025-06-03,136,110,SEA,BAL,Seattle Mariners,Baltimore Orioles,Mariners,Orioles,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,58,62,32,22,26,40,0.552,0.355,263,240,255,354,8,-114,4.53,3.87,4.4,5.71,0.14,-1.84,0.0,0.0,0.0,0.0,0.552,0.355,0.0,0.0,16,12,14,18,16,10,12,22,W2,W3,0,0,0.0,0.0,0.0,0.0,0.5517241379310345,0.3548387096774194,0.5333333333333333,0.4,0.5714285714285714,0.3125,0.0,0.0,0.5517241379310345,0.3548387096774194,0.4,0.6,False
22166,777657,2025-06-03,119,121,LAD,NYM,Los Angeles Dodgers,New York Mets,Dodgers,Mets,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2025,2025,60,61,36,38,24,23,0.6,0.623,346,268,267,201,79,67,5.77,4.39,4.45,3.3,1.32,1.1,0.0,0.0,0.0,0.0,0.6,0.623,0.0,0.0,21,24,10,7,15,14,14,16,L2,W4,0,0,0.0,0.0,0.0,0.0,0.6,0.6229508196721312,0.6774193548387096,0.7741935483870968,0.5172413793103449,0.4666666666666667,0.0,0.0,0.6,0.6229508196721312,0.5,0.8,False
22167,777656,2025-06-03,137,135,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,60,58,33,34,27,24,0.55,0.586,248,243,207,226,41,17,4.13,4.19,3.45,3.9,0.68,0.29,0.0,0.0,0.0,0.0,0.55,0.586,0.0,0.0,17,20,10,10,16,14,17,14,L1,W2,0,0,0.0,0.0,0.0,0.0,0.55,0.5862068965517241,0.6296296296296297,0.6666666666666666,0.4848484848484848,0.5,0.0,1.0,0.55,0.5862068965517241,0.4,0.7,True
64709,777658,2025-06-03,133,142,ATH,MIN,Athletics,Minnesota Twins,Athletics,Twins,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2025,2025,61,61,23,34,38,27,0.377,0.557,257,257,373,218,-116,39,4.21,4.21,6.11,3.57,-1.9,0.64,0.0,0.0,0.0,0.0,0.377,0.557,0.0,0.0,9,19,20,8,14,15,18,19,L7,W1,0,0,0.0,0.0,0.0,0.0,0.3770491803278688,0.5573770491803278,0.3103448275862069,0.7037037037037037,0.4375,0.4411764705882353,0.0,0.0,0.3770491803278688,0.5573770491803278,0.1,0.5,False
22541,777649,2025-06-04,111,108,BOS,LAA,Boston Red Sox,Los Angeles Angels,Red Sox,Angels,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,67,60,32,28,35,32,0.478,0.467,326,246,300,301,26,-55,4.87,4.1,4.48,5.02,0.39,-0.92,0.0,0.0,0.0,0.0,0.478,0.467,0.0,0.0,19,10,16,15,13,18,19,17,L2,W2,0,0,0.0,0.0,0.0,0.0,0.4776119402985074,0.4666666666666667,0.5428571428571428,0.4,0.40625,0.5142857142857142,0.0,0.0,0.4776119402985074,0.4666666666666667,0.3,0.3,False
22542,777654,2025-06-04,144,109,ATL,AZ,Atlanta Braves,Arizona Diamondbacks,Braves,D-backs,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,60,60,27,29,33,31,0.45,0.483,243,304,236,309,7,-5,4.05,5.07,3.93,5.15,0.12,-0.08,0.0,0.0,0.0,0.0,0.45,0.483,0.0,0.0,17,15,12,17,10,14,21,14,L2,W2,0,0,0.0,0.0,0.0,0.0,0.45,0.4833333333333333,0.5862068965517241,0.46875,0.3225806451612903,0.5,0.6666666666666666,0.0,0.45,0.4833333333333333,0.3,0.3,False
22543,777650,2025-06-04,120,112,WSH,CHC,Washington Nationals,Chicago Cubs,Nationals,Cubs,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2025,2025,62,60,28,38,34,22,0.452,0.633,270,349,322,247,-52,102,4.35,5.82,5.19,4.12,-0.84,1.7,0.0,0.0,0.0,0.0,0.452,0.633,0.0,0.0,13,20,16,11,15,18,18,11,L2,W3,0,0,0.0,0.0,0.0,0.0,0.4516129032258064,0.6333333333333333,0.4482758620689655,0.6451612903225806,0.4545454545454545,0.6206896551724138,0.0,0.6666666666666666,0.4516129032258064,0.6333333333333333,0.5,0.8,False
22544,777653,2025-06-04,147,114,NYY,CLE,New York Yankees,Cleveland Guardians,Yankees,Guardians,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2025,2025,60,62,38,34,22,28,0.633,0.548,327,256,224,265,103,-9,5.45,4.13,3.73,4.27,1.72,-0.15,0.0,0.0,0.0,0.0,0.633,0.548,0.0,0.0,20,18,9,11,18,16,13,17,W2,L1,0,0,0.0,0.0,0.0,0.0,0.6333333333333333,0.5483870967741935,0.6896551724137931,0.6206896551724138,0.5806451612903226,0.4848484848484848,0.0,0.0,0.6333333333333333,0.5483870967741935,0.7,0.5,False
22545,777652,2025-06-04,146,115,MIA,COL,Miami Marlins,Colorado Rockies,Marlins,Rockies,National League,National League,NL,NL,NL East,NL West,NL East,NL West,2025,2025,59,64,23,12,36,52,0.39,0.188,238,199,320,393,-82,-194,4.03,3.11,5.42,6.14,-1.39,-3.03,0.0,0.0,0.0,0.0,0.39,0.188,0.0,0.0,14,7,19,23,9,5,17,29,L3,W2,0,0,0.0,0.0,0.0,0.0,0.3898305084745763,0.1875,0.4242424242424242,0.2333333333333333,0.3461538461538461,0.1470588235294117,0.0,0.0,0.3898305084745763,0.1875,0.4,0.2,False
22546,777648,2025-06-04,134,117,PIT,HOU,Pittsburgh Pirates,Houston Astros,Pirates,Astros,National League,American League,NL,AL,NL Central,AL West,NL Central,AL West,2025,2025,61,60,22,33,39,27,0.361,0.55,194,242,255,224,-61,18,3.18,4.03,4.18,3.73,-1.0,0.3,0.0,0.0,0.0,0.0,0.361,0.55,0.0,0.0,13,22,17,12,9,11,22,15,L2,W2,0,0,0.0,0.0,0.0,0.0,0.360655737704918,0.55,0.4333333333333333,0.6470588235294118,0.2903225806451613,0.4230769230769231,0.0,1.0,0.360655737704918,0.55,0.5,0.7,False
22547,777647,2025-06-04,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,63,62,30,33,33,29,0.476,0.532,279,279,254,262,25,17,4.43,4.5,4.03,4.23,0.4,0.27,0.0,0.0,0.0,0.0,0.476,0.532,0.0,0.0,15,18,16,10,15,15,17,19,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4761904761904761,0.532258064516129,0.4838709677419355,0.6428571428571429,0.46875,0.4411764705882353,0.4,0.5,0.4761904761904761,0.532258064516129,0.5,0.8,True
22548,777651,2025-06-04,141,143,TOR,PHI,Toronto Blue Jays,Philadelphia Phillies,Blue Jays,Phillies,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,61,62,31,38,30,24,0.508,0.613,252,301,266,280,-14,21,4.13,4.85,4.36,4.52,-0.23,0.34,0.0,0.0,0.0,0.0,0.508,0.613,0.0,0.0,20,20,13,13,11,18,17,11,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5081967213114754,0.6129032258064516,0.6060606060606061,0.6060606060606061,0.3928571428571428,0.6206896551724138,0.0,0.3333333333333333,0.5081967213114754,0.6129032258064516,0.6,0.5,False
22549,777646,2025-06-04,139,140,TB,TEX,Tampa Bay Rays,Texas Rangers,Rays,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,60,61,31,29,29,32,0.517,0.475,261,205,216,206,45,-1,4.35,3.36,3.6,3.38,0.75,-0.02,0.0,0.0,0.0,0.0,0.517,0.475,0.0,0.0,19,20,19,13,12,9,10,19,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5166666666666667,0.4754098360655737,0.5,0.6060606060606061,0.5454545454545454,0.3214285714285714,0.0,0.0,0.5166666666666667,0.4754098360655737,0.7,0.4,False
22550,777639,2025-06-04,145,116,CWS,DET,Chicago White Sox,Detroit Tigers,White Sox,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,61,64,19,42,42,22,0.311,0.656,210,327,267,222,-57,105,3.44,5.11,4.38,3.47,-0.93,1.64,0.0,0.0,0.0,0.0,0.311,0.656,0.0,0.0,13,22,16,8,6,20,26,14,W1,L1,0,0,0.0,0.0,0.0,0.0,0.3114754098360656,0.65625,0.4482758620689655,0.7333333333333333,0.1875,0.5882352941176471,0.5,0.6,0.3114754098360656,0.65625,0.3,0.7,True
22552,777645,2025-06-04,136,110,SEA,BAL,Seattle Mariners,Baltimore Orioles,Mariners,Orioles,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,59,63,32,23,27,40,0.542,0.365,264,245,260,355,4,-110,4.47,3.89,4.41,5.63,0.07,-1.75,0.0,0.0,0.0,0.0,0.542,0.365,0.0,0.0,16,12,15,18,16,11,12,22,L1,W4,0,0,0.0,0.0,0.0,0.0,0.5423728813559322,0.365079365079365,0.5161290322580645,0.4,0.5714285714285714,0.3333333333333333,0.0,0.0,0.5423728813559322,0.365079365079365,0.4,0.7,False
