balldontlie_game_id,id,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war,home_starter_k_bb_ratio,away_starter_k_bb_ratio,home_starter_qs_rate,away_starter_qs_rate,home_starter_ip_per_gs,away_starter_ip_per_gs,home_starter_hr_per_9,away_starter_hr_per_9,home_starter_bb_per_9,away_starter_bb_per_9,home_starter_h_per_9,away_starter_h_per_9,home_starter_win_pct,away_starter_win_pct,home_era_rolling_5,away_era_rolling_5,home_era_rolling_10,away_era_rolling_10,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10,home_k_per_9_rolling_5,away_k_per_9_rolling_5,home_k_per_9_rolling_10,away_k_per_9_rolling_10,home_k_bb_ratio_rolling_5,away_k_bb_ratio_rolling_5,home_k_bb_ratio_rolling_10,away_k_bb_ratio_rolling_10,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10,home_bb_per_9_rolling_5,away_bb_per_9_rolling_5
10391,778209,2025-04-23,681857,606996,Reese Olson,Kyle Hart,116,135,DET,SD,2025.0,2025.0,0,0,regular,regular,4,4,4,4,1,1,2,2,1,1,4.5,6.48,0,0,0,0,20.0,16.666666666666668,21,18,10,12,1,4,10,5,1.55,1.38,18,10,8.1,5.4,,,1.8,2.0,0.25,0.25,5.0,4.166666666666667,0.45,2.16,4.5,2.7,9.45,9.72,0.6666666666666666,0.6666666666666666,4.66321243523316,6.666666666666667,4.66321243523316,6.666666666666667,1.6062176165803108,1.4197530864197532,1.6062176165803108,1.4197530864197532,8.393782383419689,5.555555555555555,8.393782383419689,5.555555555555555,1.8,2.0,1.8,2.0,4.825,4.05,0.466321243523316,2.2222222222222223,4.66321243523316,2.7777777777777777
10392,778207,2025-04-23,656794,676106,Sean Newcomb,Emerson Hancock,111,136,BOS,SEA,2025.0,2025.0,0,0,regular,regular,4,2,4,2,0,0,0,0,2,1,3.63,12.71,0,0,0,0,17.333333333333336,5.666666666666667,24,12,7,8,0,2,9,1,1.9,2.29,19,4,9.87,6.35,,,2.111111111111111,4.0,0.0,0.0,4.333333333333334,2.833333333333333,0.0,3.176470588235294,4.6730769230769225,1.588235294117647,12.46153846153846,19.058823529411764,0.0,0.0,3.841463414634146,13.846153846153843,3.841463414634146,13.846153846153843,2.0121951219512195,2.5,2.0121951219512195,2.5,10.426829268292684,6.9230769230769225,10.426829268292684,6.9230769230769225,2.111111111111111,4.0,2.111111111111111,4.0,4.1,2.6,0.0,3.461538461538461,4.939024390243903,1.7307692307692306
10393,778214,2025-04-23,693821,571945,Bryce Elder,Miles Mikolas,144,138,ATL,STL,2025.0,2025.0,0,0,regular,regular,3,4,3,4,0,0,0,0,1,2,7.2,7.64,0,0,0,0,15.0,17.666666666666668,18,21,12,15,5,0,5,7,1.53,1.58,10,11,6.0,5.6,,,2.0,1.5714285714285714,0.0,0.0,5.0,4.416666666666667,3.0,0.0,3.0,3.5660377358490565,10.8,10.69811320754717,0.0,0.0,7.2,8.181818181818182,7.2,8.181818181818182,1.5333333333333334,1.696969696969697,1.5333333333333334,1.696969696969697,6.0,6.0,6.0,6.0,2.0,1.5714285714285714,2.0,1.5714285714285714,5.0,4.125,3.0,0.0,3.0,3.8181818181818175
10394,778201,2025-04-23,701581,669060,David Festa,Bryse Wilson,142,145,MIN,CWS,2025.0,2025.0,0,0,regular,regular,2,9,2,0,0,0,0,0,0,0,0.0,4.5,0,0,0,0,9.0,12.0,8,16,0,6,0,4,2,3,1.11,1.58,10,8,10.0,6.0,,,5.0,2.6666666666666665,0.0,0.0,4.5,0.0,0.0,3.0,2.0,2.25,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2048192771084336,0.0,1.2048192771084336,0.0,10.843373493975903,0.0,10.843373493975903,0.0,5.0,0.0,5.0,0.0,4.15,,0.0,0.0,2.1686746987951806,0.0
10396,778205,2025-04-23,571510,676508,Matthew Boyd,Ben Casparius,112,119,CHC,LAD,2025.0,2025.0,0,0,regular,regular,4,9,4,0,2,0,1,2,2,0,2.01,4.11,0,0,0,3,22.33333333333333,15.333333333333332,19,14,5,7,1,1,9,3,1.25,1.11,20,14,8.06,8.22,,,2.2222222222222223,4.666666666666667,0.5,0.0,5.583333333333332,0.0,0.4029850746268658,0.5869565217391305,3.626865671641792,1.7608695652173914,7.65671641791045,8.217391304347826,0.3333333333333333,1.0,2.0361990950226243,0.0,2.0361990950226243,0.0,1.2669683257918551,0.0,1.2669683257918551,0.0,8.144796380090497,0.0,8.144796380090497,0.0,2.2222222222222223,0.0,2.2222222222222223,0.0,5.525,,0.4072398190045249,0.0,3.665158371040724,0.0
10397,778200,2025-04-23,687473,670102,Ryan Gusto,Bowden Francis,117,141,HOU,TOR,2025.0,2025.0,0,0,regular,regular,6,4,2,4,0,2,2,2,1,2,3.18,3.13,0,0,0,0,17.0,23.0,18,16,6,8,2,5,3,8,1.24,1.04,17,20,9.0,7.83,,,5.666666666666667,2.5,0.0,0.5,8.5,5.75,1.0588235294117647,1.9565217391304348,1.588235294117647,3.130434782608696,9.529411764705882,6.260869565217392,0.6666666666666666,0.5,5.0,3.2286995515695067,5.0,3.2286995515695067,1.5555555555555556,1.0762331838565022,1.5555555555555556,1.0762331838565022,8.0,8.071748878923767,8.0,8.071748878923767,8.0,2.5,8.0,2.5,4.5,5.575,1.0,2.0179372197309418,1.0,3.2286995515695067
10398,778198,2025-04-23,657277,642547,Logan Webb,Freddy Peralta,137,158,SF,MIL,2025.0,2025.0,0,0,regular,regular,5,5,5,5,3,1,2,2,1,1,2.4,1.91,0,0,0,0,30.0,28.33333333333333,24,20,8,6,1,3,7,9,1.03,1.02,38,33,11.4,10.48,,,5.428571428571429,3.6666666666666665,0.6,0.2,6.0,5.666666666666666,0.3,0.9529411764705884,2.1,2.858823529411765,7.2,6.35294117647059,0.6666666666666666,0.6666666666666666,2.4,1.9217081850533808,2.4,1.9217081850533808,1.0333333333333334,1.0320284697508897,1.0333333333333334,1.0320284697508897,11.4,10.569395017793594,11.4,10.569395017793594,5.428571428571429,3.6666666666666665,5.428571428571429,3.6666666666666665,6.0,5.62,0.3,0.9608540925266904,2.1,2.882562277580071
10399,778202,2025-04-23,686799,571760,Jack Kochanowicz,Andrew Heaney,108,134,LAA,PIT,2025.0,2025.0,0,0,regular,regular,4,4,4,4,1,2,1,1,2,1,6.2,2.13,0,0,0,0,20.333333333333336,25.33333333333333,23,17,14,6,4,1,7,6,1.48,0.91,10,22,4.43,7.82,,,1.4285714285714286,3.6666666666666665,0.25,0.5,5.083333333333334,6.333333333333332,1.7704918032786885,0.3552631578947369,3.0983606557377046,2.131578947368421,10.18032786885246,6.039473684210527,0.3333333333333333,0.5,6.494845360824743,2.151394422310757,6.494845360824743,2.151394422310757,1.5463917525773196,0.9163346613545816,1.5463917525773196,0.9163346613545816,4.639175257731959,7.888446215139441,4.639175257731959,7.888446215139441,1.4285714285714286,3.6666666666666665,1.4285714285714286,3.6666666666666665,4.85,6.275,1.855670103092784,0.3585657370517928,3.247422680412372,2.151394422310757
10400,778199,2025-04-23,593958,671737,Eduardo Rodriguez,Taj Bradley,109,139,AZ,TB,2025.0,2025.0,0,0,regular,regular,4,4,4,4,1,2,1,2,2,1,4.09,5.24,0,0,0,0,22.0,22.33333333333333,24,21,10,13,2,3,6,10,1.36,1.39,29,24,11.86,9.67,,,4.833333333333333,2.4,0.25,0.5,5.5,5.583333333333332,0.8181818181818182,1.2089552238805972,2.4545454545454546,4.029850746268657,9.818181818181818,8.46268656716418,0.3333333333333333,0.6666666666666666,4.225352112676057,5.294117647058823,4.225352112676057,5.294117647058823,1.4084507042253522,1.4027149321266967,1.4084507042253522,1.4027149321266967,12.253521126760566,9.773755656108596,12.253521126760566,9.773755656108596,4.833333333333333,2.4,4.833333333333333,2.4,5.324999999999999,5.525,0.8450704225352114,1.2217194570135743,2.535211267605634,4.072398190045249
64166,778197,2025-04-23,676664,677958,JP Sears,Kumar Rocker,133,140,ATH,TEX,2025.0,2025.0,0,0,regular,regular,4,4,4,4,3,1,2,1,2,2,3.13,6.38,0,0,0,0,23.0,18.333333333333336,20,23,8,13,3,2,5,4,1.09,1.47,18,14,7.04,6.87,,,3.6,3.5,0.75,0.25,5.75,4.583333333333334,1.173913043478261,0.9818181818181816,1.9565217391304348,1.963636363636364,7.826086956521739,11.29090909090909,0.5,0.3333333333333333,3.2286995515695067,6.464088397790055,3.2286995515695067,6.464088397790055,1.1210762331838564,1.4917127071823204,1.1210762331838564,1.4917127071823204,7.26457399103139,6.961325966850828,7.26457399103139,6.961325966850828,3.6,3.5,3.6,3.5,5.575,4.525,1.210762331838565,0.9944751381215468,2.0179372197309418,1.9889502762430933
10780,778193,2025-04-24,669022,700249,MacKenzie Gore,Cade Povich,120,110,WSH,BAL,2025.0,2025.0,0,0,regular,regular,5,4,5,4,3,1,2,0,2,2,3.41,6.38,0,0,0,0,29.0,18.33333333333333,27,30,11,13,3,4,8,8,1.21,2.07,45,18,13.97,8.84,,,5.625,2.25,0.6,0.25,5.8,4.583333333333332,0.9310344827586208,1.963636363636364,2.4827586206896552,3.927272727272728,8.379310344827585,14.727272727272732,0.5,0.0,3.413793103448276,6.724137931034483,3.413793103448276,6.724137931034483,1.206896551724138,2.183908045977012,1.206896551724138,2.183908045977012,13.96551724137931,9.310344827586208,13.96551724137931,9.310344827586208,5.625,2.25,5.625,2.25,5.8,4.35,0.9310344827586208,2.0689655172413794,2.4827586206896552,4.137931034482759
10781,778196,2025-04-24,676979,693433,Garrett Crochet,Bryan Woo,111,136,BOS,SEA,2025.0,2025.0,0,0,regular,regular,5,4,5,4,3,3,2,2,1,1,1.12,3.12,0,0,0,0,32.0,26.0,19,21,4,9,1,2,10,6,0.91,1.04,35,22,9.84,7.62,,,3.5,3.6666666666666665,0.6,0.75,6.4,6.5,0.28125,0.6923076923076923,2.8125,2.076923076923077,5.34375,7.269230769230769,0.6666666666666666,0.6666666666666666,1.1501597444089458,3.1153846153846154,1.1501597444089458,3.1153846153846154,0.926517571884984,1.0384615384615383,0.926517571884984,1.0384615384615383,10.063897763578275,7.615384615384615,10.063897763578275,7.615384615384615,3.5,3.6666666666666665,3.5,3.6666666666666665,6.26,6.5,0.2875399361022364,0.6923076923076923,2.8753993610223643,2.076923076923077
10782,778189,2025-04-24,663978,681343,Chris Paddack,Shane Smith,142,145,MIN,CWS,2025.0,2025.0,0,0,regular,regular,4,4,4,4,0,2,0,0,2,1,7.27,2.82,0,0,0,0,17.333333333333336,22.333333333333336,18,13,14,7,4,1,9,8,1.56,0.94,15,15,7.79,6.04,,,1.6666666666666667,1.875,0.0,0.5,4.333333333333334,5.583333333333334,2.0769230769230766,0.4029850746268656,4.6730769230769225,3.223880597014925,9.346153846153843,5.2388059701492535,0.0,0.0,7.368421052631579,2.94392523364486,7.368421052631579,2.94392523364486,1.5789473684210524,0.9813084112149534,1.5789473684210524,0.9813084112149534,7.894736842105263,6.308411214953272,7.894736842105263,6.308411214953272,1.6666666666666667,1.875,1.6666666666666667,1.875,4.275,5.35,2.1052631578947367,0.4205607476635514,4.7368421052631575,3.364485981308412
10783,778190,2025-04-24,666142,608566,Cole Ragans,Germán Márquez,118,115,KC,COL,2025.0,2025.0,0,0,regular,regular,5,4,5,4,2,1,1,0,1,3,3.58,8.27,0,0,0,0,27.666666666666668,16.333333333333336,24,22,11,15,2,2,7,8,1.12,1.84,42,11,13.66,6.06,,,6.0,1.375,0.4,0.25,5.533333333333333,4.083333333333334,0.6506024096385542,1.1020408163265305,2.27710843373494,4.408163265306122,7.80722891566265,12.122448979591836,0.5,0.0,3.639705882352941,8.766233766233766,3.639705882352941,8.766233766233766,1.1397058823529411,1.948051948051948,1.1397058823529411,1.948051948051948,13.897058823529411,6.428571428571429,13.897058823529411,6.428571428571429,6.0,1.375,6.0,1.375,5.44,3.85,0.6617647058823529,1.1688311688311688,2.3161764705882355,4.675324675324675
10784,778194,2025-04-24,694738,668964,Landen Roupp,Tobias Myers,137,158,SF,MIL,2025.0,,0,0,regular,regular,4,0,4,0,2,0,2,0,1,0,4.09,0.0,0,0,0,0,22.0,0.0,22,0,10,0,3,0,8,0,1.36,0.0,29,0,11.86,0.0,,,3.625,0.0,0.5,0.0,5.5,0.0,1.2272727272727273,0.0,3.272727272727273,0.0,9.0,0.0,0.6666666666666666,0.0,4.090909090909091,0.0,4.090909090909091,0.0,1.3636363636363635,0.0,1.3636363636363635,0.0,11.863636363636363,0.0,11.863636363636363,0.0,3.625,0.0,3.625,0.0,5.5,,1.2272727272727273,0.0,3.272727272727273,0.0
10785,778191,2025-04-24,542881,669387,Tyler Anderson,Carmen Mlodzinski,108,134,LAA,PIT,2025.0,2025.0,0,0,regular,regular,4,4,4,4,1,0,2,1,0,3,2.08,7.41,0,0,0,0,21.666666666666668,17.0,11,26,5,14,3,1,12,8,1.06,2.0,21,14,8.72,7.41,,,1.75,1.75,0.25,0.0,5.416666666666667,4.25,1.2461538461538462,0.5294117647058824,4.984615384615385,4.235294117647059,4.569230769230769,13.764705882352942,1.0,0.25,2.1226415094339623,7.730061349693251,2.1226415094339623,7.730061349693251,1.0849056603773586,2.085889570552147,1.0849056603773586,2.085889570552147,8.915094339622641,7.730061349693251,8.915094339622641,7.730061349693251,1.75,1.75,1.75,1.75,5.3,4.075,1.2735849056603774,0.5521472392638036,5.09433962264151,4.417177914110429
10786,778188,2025-04-24,669203,656876,Corbin Burnes,Drew Rasmussen,109,139,AZ,TB,2025.0,2025.0,0,0,regular,regular,4,4,4,4,2,0,0,1,1,1,4.64,0.87,0,0,0,0,21.33333333333333,20.666666666666668,21,12,11,2,4,0,9,5,1.41,0.82,17,22,7.17,9.58,,,1.8888888888888888,4.4,0.5,0.0,5.333333333333332,5.166666666666667,1.6875000000000004,0.0,3.796875000000001,2.177419354838709,8.859375000000002,5.225806451612903,0.0,0.5,4.691943127962085,0.8910891089108911,4.691943127962085,0.8910891089108911,1.4218009478672984,0.8415841584158417,1.4218009478672984,0.8415841584158417,7.251184834123222,9.801980198019802,7.251184834123222,9.801980198019802,1.8888888888888888,4.4,1.8888888888888888,4.4,5.275,5.05,1.706161137440758,0.0,3.838862559241706,2.227722772277228
64174,778192,2025-04-24,669372,594798,J.T. Ginn,Jacob deGrom,133,140,ATH,TEX,2025.0,2025.0,0,0,regular,regular,2,4,2,4,0,1,1,0,1,1,3.6,3.32,0,0,0,0,10.0,21.666666666666668,9,16,4,8,1,5,4,7,1.3,1.06,13,20,11.7,8.31,,,3.25,2.857142857142857,0.0,0.25,5.0,5.416666666666667,0.9,2.0769230769230766,3.6,2.907692307692308,8.1,6.646153846153846,0.5,0.0,3.870967741935484,3.39622641509434,3.870967741935484,3.39622641509434,1.3978494623655913,1.0849056603773586,1.3978494623655913,1.0849056603773586,12.580645161290322,8.49056603773585,12.580645161290322,8.49056603773585,3.25,2.857142857142857,3.25,2.857142857142857,4.65,5.3,0.9677419354838708,2.1226415094339623,3.870967741935484,2.971698113207548
997869,778195,2025-04-24,547179,801403,Michael Lorenzen,Chase Dollander,118,115,KC,COL,2025.0,2025.0,0,0,regular,regular,4,3,4,3,1,0,1,1,3,2,4.57,7.36,0,0,0,0,21.666666666666668,14.666666666666668,24,19,11,12,2,8,7,5,1.43,1.64,17,18,7.06,11.05,,,2.4285714285714284,3.6,0.25,0.0,5.416666666666667,4.888888888888889,0.8307692307692307,4.909090909090908,2.907692307692308,3.068181818181818,9.96923076923077,11.659090909090908,0.25,0.3333333333333333,4.829268292682927,7.605633802816902,4.829268292682927,7.605633802816902,1.5121951219512195,1.6901408450704227,1.5121951219512195,1.6901408450704227,7.463414634146342,11.408450704225352,7.463414634146342,11.408450704225352,2.4285714285714284,3.6,2.4285714285714284,3.6,5.125,4.733333333333333,0.8780487804878049,5.070422535211268,3.073170731707317,3.1690140845070425
11221,778183,2025-04-25,663623,673540,Jake Irvin,Kodai Senga,120,121,WSH,NYM,2025.0,2025.0,0,0,regular,regular,5,4,5,4,2,1,2,3,0,1,3.68,0.79,0,0,0,0,29.33333333333333,22.666666666666668,24,15,12,2,6,1,7,7,1.06,0.97,27,20,8.28,7.94,,,3.857142857142857,2.857142857142857,0.4,0.25,5.866666666666665,5.666666666666667,1.8409090909090915,0.3970588235294117,2.147727272727273,2.7794117647058822,7.363636363636365,5.955882352941176,1.0,0.75,3.711340206185567,0.8108108108108109,3.711340206185567,0.8108108108108109,1.0652920962199313,0.990990990990991,1.0652920962199313,0.990990990990991,8.350515463917525,8.108108108108109,8.350515463917525,8.108108108108109,3.857142857142857,2.857142857142857,3.857142857142857,2.857142857142857,5.82,5.55,1.855670103092784,0.4054054054054054,2.164948453608248,2.8378378378378377
11222,778185,2025-04-25,471911,621244,Carlos Carrasco,José Berríos,147,141,NYY,TOR,2025.0,2025.0,0,0,regular,regular,5,5,4,5,0,2,2,1,1,1,6.53,5.02,0,0,0,0,20.666666666666664,28.666666666666668,23,28,15,16,5,6,7,13,1.45,1.43,15,24,6.53,7.53,,,2.142857142857143,1.8461538461538465,0.0,0.4,5.166666666666666,5.733333333333333,2.17741935483871,1.8837209302325584,3.048387096774194,4.0813953488372094,10.016129032258066,8.790697674418604,0.6666666666666666,0.5,5.934065934065934,5.1063829787234045,5.934065934065934,5.1063829787234045,1.3736263736263736,1.453900709219858,1.3736263736263736,1.453900709219858,6.428571428571429,7.659574468085107,6.428571428571429,7.659574468085107,1.8571428571428568,1.8461538461538465,1.8571428571428568,1.8461538461538465,4.55,5.64,1.978021978021978,1.9148936170212767,3.4615384615384617,4.148936170212767
11223,778186,2025-04-25,641154,543294,Pablo López,Kyle Hendricks,142,108,MIN,LAA,2025.0,2025.0,0,0,regular,regular,3,4,3,4,1,1,1,0,1,2,1.62,4.5,0,0,0,0,16.666666666666668,20.0,15,17,3,10,2,3,2,7,1.02,1.2,14,10,7.56,4.5,,,7.0,1.4285714285714286,0.3333333333333333,0.25,5.555555555555556,5.0,1.0799999999999998,1.35,1.0799999999999998,3.15,8.1,7.65,0.5,0.0,1.6666666666666667,4.5,1.6666666666666667,4.5,1.0493827160493827,1.2,1.0493827160493827,1.2,7.777777777777778,4.5,7.777777777777778,4.5,7.0,1.4285714285714286,7.0,1.4285714285714286,5.4,5.0,1.1111111111111112,1.35,1.1111111111111112,3.15
11224,778187,2025-04-25,607625,669713,Seth Lugo,Hayden Wesneski,118,117,KC,HOU,2025.0,2025.0,0,0,regular,regular,5,4,5,4,2,2,1,1,3,1,3.9,3.91,0,0,0,0,30.000000000000004,23.0,26,16,13,10,6,6,11,4,1.23,0.87,21,25,6.3,9.78,,,1.9090909090909087,6.25,0.4,0.5,6.000000000000001,5.75,1.7999999999999998,2.347826086956522,3.3,1.565217391304348,7.799999999999999,6.260869565217392,0.25,0.5,4.090909090909091,3.9130434782608696,4.090909090909091,3.9130434782608696,1.2937062937062938,0.8695652173913043,1.2937062937062938,0.8695652173913043,6.608391608391608,9.782608695652174,6.608391608391608,9.782608695652174,1.9090909090909087,6.25,1.9090909090909087,6.25,5.720000000000001,5.75,1.888111888111888,2.347826086956522,3.461538461538461,1.565217391304348
11225,778184,2025-04-25,669461,694477,Matthew Liberatore,Chad Patrick,138,158,STL,MIL,2025.0,2025.0,0,0,regular,regular,4,5,4,4,3,1,1,1,2,1,3.6,2.11,0,0,0,0,25.0,21.33333333333333,23,19,10,5,1,3,2,9,1.0,1.31,24,20,8.64,8.44,,,12.0,2.2222222222222223,0.75,0.25,6.25,5.333333333333332,0.36,1.2656250000000002,0.72,3.796875000000001,8.28,8.015625000000002,0.3333333333333333,0.5,3.703703703703704,1.3917525773195878,3.703703703703704,1.3917525773195878,1.02880658436214,1.288659793814433,1.02880658436214,1.288659793814433,8.88888888888889,8.814432989690722,8.88888888888889,8.814432989690722,12.0,2.375,12.0,2.375,6.075,4.85,0.3703703703703703,0.9278350515463918,0.7407407407407407,3.711340206185567
11226,778182,2025-04-25,607067,592836,Colin Rea,Taijuan Walker,112,143,CHC,PHI,2025.0,2025.0,0,0,regular,regular,5,4,2,4,0,1,0,1,0,1,1.32,2.29,1,0,0,0,13.666666666666668,19.666666666666668,14,15,2,5,0,2,1,8,1.1,1.17,12,16,7.9,7.32,,,12.0,2.0,0.0,0.25,6.833333333333334,4.916666666666667,0.0,0.9152542372881356,0.6585365853658536,3.661016949152542,9.21951219512195,6.864406779661016,0.0,0.5,2.4324324324324325,2.34375,2.4324324324324325,2.34375,1.351351351351351,1.1979166666666667,1.351351351351351,1.1979166666666667,12.16216216216216,7.5,12.16216216216216,7.5,10.0,2.0,10.0,2.0,3.7,4.8,0.0,0.9375,1.2162162162162162,3.75
11227,778181,2025-04-25,607536,671096,Kyle Freeland,Andrew Abbott,115,113,COL,CIN,2025.0,2025.0,0,0,regular,regular,5,2,5,2,2,1,0,2,4,0,4.85,1.64,0,0,0,0,26.0,11.0,30,4,14,2,1,2,3,3,1.27,0.64,19,16,6.58,13.09,,,6.333333333333333,5.333333333333333,0.4,0.5,5.2,5.5,0.3461538461538461,1.6363636363636365,1.0384615384615383,2.4545454545454546,10.384615384615383,3.272727272727273,0.0,1.0,4.980237154150197,1.6363636363636365,4.980237154150197,1.6363636363636365,1.3043478260869563,0.6363636363636364,1.3043478260869563,0.6363636363636364,6.758893280632411,13.090909090909092,6.758893280632411,13.090909090909092,6.333333333333333,5.333333333333333,6.333333333333333,5.333333333333333,5.0600000000000005,5.5,0.3557312252964427,1.6363636363636365,1.067193675889328,2.4545454545454546
11228,778177,2025-04-25,668678,519242,Zac Gallen,Chris Sale,109,144,AZ,ATL,2025.0,2025.0,0,0,regular,regular,5,5,5,5,2,0,1,0,3,2,5.6,6.17,0,0,0,0,27.333333333333336,23.33333333333333,26,31,17,16,5,4,13,7,1.43,1.63,29,32,9.55,12.34,,,2.230769230769231,4.571428571428571,0.4,0.0,5.466666666666667,4.666666666666666,1.646341463414634,1.5428571428571431,4.280487804878049,2.7000000000000006,8.560975609756097,11.95714285714286,0.25,0.0,5.795454545454546,6.428571428571429,5.795454545454546,6.428571428571429,1.4772727272727273,1.6964285714285716,1.4772727272727273,1.6964285714285716,9.886363636363637,12.857142857142858,9.886363636363637,12.857142857142858,2.230769230769231,4.571428571428571,2.230769230769231,4.571428571428571,5.279999999999999,4.48,1.7045454545454546,1.6071428571428572,4.431818181818182,2.8125
11230,778175,2025-04-25,669302,615698,Logan Gilbert,Cal Quantrill,136,146,SEA,MIA,2025.0,2025.0,0,0,regular,regular,5,4,5,4,1,0,1,1,1,2,2.63,8.31,0,0,0,0,27.333333333333336,17.333333333333332,18,27,8,16,3,2,6,9,0.88,2.08,41,8,13.5,4.15,,,6.833333333333333,0.8888888888888888,0.2,0.0,5.466666666666667,4.333333333333333,0.9878048780487804,1.0384615384615383,1.9756097560975607,4.673076923076923,5.926829268292682,14.01923076923077,0.5,0.3333333333333333,2.7272727272727275,8.421052631578947,2.7272727272727275,8.421052631578947,0.9090909090909092,2.1052631578947367,0.9090909090909092,2.1052631578947367,13.977272727272728,4.2105263157894735,13.977272727272728,4.2105263157894735,6.833333333333333,0.8888888888888888,6.833333333333333,0.8888888888888888,5.279999999999999,4.275,1.0227272727272727,1.0526315789473684,2.0454545454545454,4.7368421052631575
11231,778176,2025-04-25,808967,694973,Yoshinobu Yamamoto,Paul Skenes,119,134,LAD,PIT,2025.0,2025.0,0,0,regular,regular,5,5,5,5,3,3,3,2,1,2,0.93,2.87,0,0,0,0,29.0,31.33333333333333,18,21,3,10,2,1,7,4,0.86,0.8,38,30,11.79,8.62,,,5.428571428571429,7.5,0.6,0.6,5.8,6.266666666666666,0.6206896551724138,0.2872340425531915,2.1724137931034484,1.148936170212766,5.586206896551724,6.031914893617023,0.75,0.5,0.9310344827586208,2.893890675241157,0.9310344827586208,2.893890675241157,0.8620689655172413,0.8038585209003215,0.8620689655172413,0.8038585209003215,11.79310344827586,8.681672025723472,11.79310344827586,8.681672025723472,5.428571428571429,7.5,5.428571428571429,7.5,5.8,6.220000000000001,0.6206896551724138,0.2893890675241157,2.1724137931034484,1.157556270096463
11232,778172,2025-04-25,650633,669358,Michael King,Shane Baz,135,139,SD,TB,2025.0,2025.0,0,0,regular,regular,5,4,5,4,1,3,3,2,0,0,2.57,3.22,0,0,0,0,28.0,22.33333333333333,20,16,8,8,3,3,10,8,1.07,1.07,31,30,9.96,12.09,,,3.1,3.75,0.2,0.75,5.6,5.583333333333332,0.9642857142857144,1.2089552238805972,3.2142857142857144,3.2238805970149262,6.428571428571429,6.4477611940298525,1.0,1.0,2.706766917293233,3.257918552036199,2.706766917293233,3.257918552036199,1.1278195488721805,1.085972850678733,1.1278195488721805,1.085972850678733,10.488721804511275,12.217194570135746,10.488721804511275,12.217194570135746,3.1,3.75,3.1,3.75,5.32,5.525,1.0150375939849623,1.2217194570135743,3.3834586466165413,3.257918552036199
11233,778171,2025-04-25,434378,543135,Justin Verlander,Nathan Eovaldi,137,140,SF,TEX,2025.0,2025.0,0,0,regular,regular,5,5,5,5,1,3,0,1,1,2,5.47,2.64,0,0,0,0,24.666666666666668,30.666666666666668,26,21,15,9,4,3,11,2,1.5,0.75,23,31,8.39,9.1,,,2.090909090909091,15.5,0.2,0.6,4.933333333333334,6.133333333333334,1.4594594594594594,0.8804347826086956,4.013513513513513,0.5869565217391304,9.486486486486486,6.163043478260869,0.0,0.3333333333333333,5.74468085106383,2.6821192052980134,5.74468085106383,2.6821192052980134,1.574468085106383,0.7615894039735099,1.574468085106383,0.7615894039735099,8.808510638297872,9.23841059602649,8.808510638297872,9.23841059602649,2.090909090909091,15.5,2.090909090909091,15.5,4.7,6.04,1.5319148936170213,0.8940397350993378,4.212765957446808,0.5960264900662252
64188,778178,2025-04-25,622663,656457,Luis Severino,Tyler Gilbert,133,145,ATH,CWS,2025.0,2025.0,0,0,regular,regular,5,6,5,0,2,0,1,1,3,1,3.31,7.94,0,0,0,0,32.66666666666667,5.666666666666666,24,5,12,5,4,1,10,3,1.04,1.41,22,8,6.06,12.71,,,2.2,2.6666666666666665,0.4,0.0,6.533333333333334,0.0,1.1020408163265305,1.5882352941176472,2.7551020408163263,4.764705882352942,6.612244897959183,7.941176470588236,0.25,0.5,3.354037267080745,0.0,3.354037267080745,0.0,1.0559006211180124,0.0,1.0559006211180124,0.0,6.149068322981366,0.0,6.149068322981366,0.0,2.2,0.0,2.2,0.0,6.44,,1.1180124223602483,0.0,2.795031055900621,0.0
